smiles,LogLD 
OC(=O)CN(CCOCCOCCN(CC(O)=O)CC(O)=O)CC(O)=O,3.596650973892071
CCN(CC)CCNC(=O)C1=CC(Cl)=C(N)C=C1OC,3.161491811546297
CCOC(=O)[N-]C1=C[N+](=NO1)N1CCOCC1,3.561573527607409
Cl.Cl.OCCNCCNC1=CC=C(NCCNCCO)C2=C1C(=O)C1=C(C(O)=CC=C1O)C2=O,3.3753068077275477
COC1=C(C=CC=C1)N1CCN(CC(O)COC2=CC=CC3=C2C=CC=C3)CC1,3.10211829283125
O=C1NC2=C(C=CC=C2)N1CCCN1CCN(CC1)C(C1=CC=CC=C1)C1=CC=CC=C1,3.1354237723876492
CCCN1C2=C(NC=N2)C(=O)NC1=O,3.1082067266807023
Cl.NC1CCN(CC1)C1=NC(Cl)=CC=C1,2.623692767315843
Cl.CCN(CC)CCNC(=O)C1=CC(=CC=C1OC)S(C)(=O)=O,3.337111158302906
CCN(CC1=CC=NC=C1)C(=O)C(CO)C1=CC=CC=C1,3.147615087099
Cl.CC1=CC(=CC(C)=C1CC1=NCCN1)C(C)(C)C,3.321407743595354
[O-][N+](=O)C1=CN=C(S1)N1CCNC1=O,3.067558587446296
Nc1oc2ccc(Cl)cc2n1,3.0196109231853283
OP(O)(O)=O.OP(O)(O)=O.COC1=CC2=CC=CN=C2C(NC(C)CCCN)=C1,3.1813163272387674
Cl.[H][C@]12C[C@@]3([H])[C@H](N(C)C)C(O)=C(C(N)=O)C(=O)[C@@]3(O)C(O)=C1C(=O)C1=C(O)C=CC(Cl)=C1[C@H]2O,3.452748523209893
CCC1(CC)C(=O)NC=CC1=O,2.2834119888981688
COC1=C2OC(C)=CC(=O)C2=C(OC)C2=C1OC=C2,2.3476088084524225
CC(=O)OC1=C(C=CC(=C1)C(F)(F)F)C(O)=O,3.0349110285891565
CC(=O)OCC(=O)[C@@]12OC(C)(C)O[C@@H]1C[C@H]1[C@@H]3C[C@H](F)C4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@]21C,3.0368971988569315
OC(=O)\\C=C/C(O)=O.CC(CN(C)C)CN1C2=C(CCC3=C1C=CC=C3)C=CC=C2,2.855997662928983
Cl.C1CN=C(N1)C1CCCC2=C1C=CC=C2,2.487058627357578
Cl.Cl.CC[C@@H](CO)NCCN[C@@H](CC)CO,3.415194946549646
CC1=CC2=C(C=C1S(N)(=O)=O)S(=O)(=O)CCC2,3.7327333255325517
Cl.CCN(CC)C(C)CN1C2=C(SC3=C1C=CC=C3)C=CC=C2,2.8719781475696005
COC1=NC=NC(NS(=O)(=O)C2=CC=C(N)C=C2)=C1,3.6887264998150604
OS(O)(=O)=O.CC[C@H](C)CCCCC(=O)N[C@@H](CCN)C(=O)N[C@@H]([C@@H](C)O)C(=O)N[C@@H](CCN)C(=O)N[C@H]1CCNC(=O)[C@H](NC(=O)[C@H](CCN)NC(=O)[C@H](CCN)NC(=O)[C@H](CC(C)C)NC(=O)[C@@H](CC(C)C)NC(=O)[C@H](CCN)NC1=O)[C@H](C)O,1.5532690358424603
Cl.CCN(CC)CC#CCOC(=O)C(O)(C1CCCCC1)C1=CC=CC=C1,2.716789415583454
CCCCOC1=CC=C(CC(=O)NO)C=C1,3.5210306827026736
Cl.CCN(CCCCOC(=O)C1=CC(OC)=C(OC)C=C1)C(C)CC1=CC=C(OC)C=C1,3.1958050171266863
CC1(C)O[C@@H]2C[C@H]3[C@@H]4CCC5=CC(=O)CC[C@]5(C)[C@@]4(F)[C@@H](O)C[C@]3(C)[C@@]2(O1)C(=O)CCl,3.3618351124664088
OC(=O)CC1=CC=C(C=C1)C1=CC=CC=C1,2.853213692360058
Cl.CN(C)CCOC(=O)C(C1=CC=CC=C1)C1(O)CCCC1,2.7957442273442084
OS(O)(=O)=O.CC(C)NCC(O)C1=CC(O)=CC(O)=C1.CC(C)NCC(O)C1=CC(O)=CC(O)=C1,3.0829234417331772
OC(=O)C1=C(OP(O)(O)=O)C=CC=C1,3.188025019489233
CN1C(COC(N)=O)=NC=C1[N+]([O-])=O,3.352803590779352
CO[C@@H]1CC(=O)O[C@H](C)C\\C=C\\C=C\\[C@H](O[C@H]2CC[C@@H]([C@@H](C)O2)N(C)C)[C@H](C)C[C@H](CC=O)[C@H](O[C@@H]2O[C@H](C)[C@@H](O[C@H]3C[C@@](C)(O)[C@@H](O)[C@H](C)O3)[C@@H]([C@H]2O)N(C)C)[C@H]1OC,3.3881826106311754
Cl.Cl.COC1=C(OC)C(OC)=C(CN2CCNCC2)C=C1,2.984542667326982
CCCC1C(=O)N2N(C1=O)C1=CC(C)=CC=C1N=C2N(C)C,3.0262123635672067
Cl.ClC1=CC=C(C=C1)C(OCCN1CCCCC1)C1=CC=CC=C1,3.1007391097262147
Cl.CCC1=C(C)NC2=C1C(=O)C(CN1CCOCC1)CC2,3.0934550886580316
Br.CC(CC1=CC=C(O)C=C1)NCC(O)C1=CC(O)=CC(O)=C1,3.021856120255906
COC1=CC(C)=NN1C1=NC(OC)=CC(C)=N1,3.092772038912881
CCN1C=C(C(O)=O)C(=O)C2=C1N=C(N=C2)N1CCCC1,3.4546737908771497
Cl.Cl.CN[C@@H]1[C@H](O)[C@H](NC)[C@H]2O[C@]3(O)[C@@H](O[C@H](C)CC3=O)O[C@@H]2[C@H]1O,3.5284214990888336
OS(O)(=O)=O.CC(C)(C)NCC(O)C1=CC(O)=CC(O)=C1.CC(C)(C)NCC(O)C1=CC(O)=CC(O)=C1,3.1607525497890845
Cl.C[C@@H](NCCc1ccc(O)cc1)[C@@H](O)c2ccc(O)cc2,3.1772463474139068
Cl.CN1CCOC(C2=CC=CC=C2)C2=C(C1)C=CC=C2,2.765069780156581
Cl.CC(C)(C)C(=O)OCOC(=O)[C@@H]1N2[C@H](SC1(C)C)[C@H](N=CN1CCCCCC1)C2=O,3.8744939159349068
Cl.CCCCN(CCCC)CCC(O)C1=CC2=C(C=C(Cl)C=C2Cl)C2=CC(=CC=C12)C(F)(F)F,2.854844003316935
Cl.CCOC(=O)OC(C)OC(=O)[C@@H]1N2[C@H](SC1(C)C)[C@H](NC(=O)[C@H](N)C1=CC=CC=C1)C2=O,3.852864174114958
OS(O)(=O)=O.CC(C)(C)NC[C@H](O)COC1=C(C=CC=C1)C1CCCC1.CC(C)(C)NC[C@H](O)COC1=C(C=CC=C1)C1CCCC1,2.834824271587024
Cl.CC1(C)S[C@@H]2[C@H](NC(=O)C(N)C3=CC=CC=C3)C(=O)N2[C@H]1C(=O)OC1OC(=O)C2=C1C=CC=C2,3.725301482132692
COC1=CC2=CC=C(CCC(C)=O)C=C2C=C1,3.4538297851526445
Cl.CC(C)(C)NCC(O)COC1=CC=CC2=C1CCC(=O)N2,3.198127396266786
OS(O)(=O)=O.OS(O)(=O)=O.OS(O)(=O)=O.OS(O)(=O)=O.OS(O)(=O)=O.CN[C@@H]1[C@@H](O)[C@@H](O[C@H]2[C@H](N)C[C@H](N)[C@@H](OC3OC(CN)=CCC3N)[C@@H]2O)OC[C@]1(C)O.CN[C@@H]1[C@@H](O)[C@@H](O[C@H]2[C@H](N)C[C@H](N)[C@@H](OC3OC(CN)=CCC3N)[C@@H]2O)OC[C@]1(C)O,3.4205645821157917
OS(O)(=O)=O.OS(O)(=O)=O.OS(O)(=O)=O.OS(O)(=O)=O.OS(O)(=O)=O.CCN[C@@H]1C[C@H](N)[C@@H](OC2OC(CN)=CCC2N)[C@H](O)[C@H]1O[C@H]1OC[C@](C)(O)[C@H](NC)[C@H]1O.CCN[C@@H]1C[C@H](N)[C@@H](OC2OC(CN)=CCC2N)[C@H](O)[C@H]1O[C@H]1OC[C@](C)(O)[C@H](NC)[C@H]1O,3.388082594777048
Cl.CCC1(CCCCN(C)C1)C1=CC=CC(O)=C1,2.622262125328381
Cl.C[C@@H]1CN(CC[C@]1(C(O)=O)C1=CC=CC=C1)[C@H]1CC[C@](CC1)(C#N)C1=CC=C(F)C=C1,2.4798439769656073
OC(=O)COC(=O)CC1=C(NC2=C(Cl)C=CC=C2Cl)C=CC=C1,2.5701028817582285
C[C@@H](O)[C@@H]1[C@H]2[C@@H](C)C(S[C@@H]3CN[C@@H](C3)C(=O)N(C)C)=C(N2C1=O)C(O)=O,3.1511440607054086
Cl.CCN[C@H]1C[C@H](C)S(=O)(=O)C2=C1C=C(S2)S(N)(=O)=O,3.513686497019888
OC(=O)C(O)=O.CCN(CC)CCOC(=O)C(CC1CCCO1)CC1=C2C=CC=CC2=CC=C1,3.233522151479352
CC1(C)O[C@@H]2C[C@H]3[C@@H]4C[C@H](F)C5=CC(=O)C=C[C@]5(C)[C@H]4[C@@H](O)C[C@]3(C)[C@@]2(O1)C(=O)CO,2.746351805551584
CC(C)N(CCC(C(N)=O)(C1=CC=CC=C1)C1=CC=CC=N1)C(C)C,2.5335908158670937
Cl.CN(C)CCN1N=NN=C1SCC1=C(N2[C@H](SC1)[C@H](NC(=O)CC1=CSC(N)=N1)C2=O)C(O)=O,3.7972787746373626
[O-][N+]([O-])=O.C[N+]1(C)[C@H]2CC[C@@H]1C[C@@H](C2)OC(=O)C(CO)C1=CC=CC=C1,3.0458905954410143
C[C@H](O)C(O)=O.C[C@@H](CC1=CC=CC=C1)NCCC(C1=CC=CC=C1)C1=CC=CC=C1,2.99458264051571
[Na+].CC1=C(C(=O)N[C@H]2[C@H]3SC(C)(C)[C@@H](N3C2=O)C([O-])=O)C(=NO1)C1=CC=CC=C1Cl,3.765417896259672
OC(=O)CC(O)(CC(O)=O)C(O)=O.CCN(CC)C(=O)N1CCN(C)CC1,3.270136509723546
CS(O)(=O)=O.CS(O)(=O)=O.CN(C)S(=O)(=O)C1=CC2=C(SC3=C(C=CC=C3)N2CCCN2CCN(C)CC2)C=C1,2.929168625765236
CCNCC.OC1=CC(=C(O)C=C1)S(O)(=O)=O,3.3845039884906516
O[C@@H]([C@@H](O)C(O)=O)C(O)=O.C[C@@H](CN(C)C)CN1C2=C(SC3=C1C=CC=C3)C=CC=C2.C[C@@H](CN(C)C)CN1C2=C(SC3=C1C=CC=C3)C=CC=C2,2.6640888155642446
[Na+].[Na+].CC1(C)[C@H](CC[C@@]2(C)[C@H]1CC[C@]1(C)[C@@H]2C(=O)C=C2[C@@H]3C[C@](C)(CC[C@]3(C)CC[C@@]12C)C([O-])=O)OC(=O)CCC([O-])=O,3.6944608255066385
[Na+].CC[C@]1(CC[C@@H](O1)[C@]1(C)CC[C@]2(C[C@H](O)[C@@H](C)[C@H](O2)[C@@H](C)[C@@H](OC)[C@H](C)C([O-])=O)O1)[C@@H]1O[C@H](C[C@@H]1C)[C@H]1O[C@@](O)(CO)[C@H](C)C[C@@H]1C,1.7647094560152674
[Na+].CC(=O)OCC1=C(N2[C@H](SC1)[C@H](NC(=O)CSC1=CC=NC=C1)C2=O)C([O-])=O,3.921372882776068
O[C@@H]([C@@H](O)C(O)=O)C(O)=O.CN1CCCN=C1\\C=C\\C1=C(C)C=CS1,2.7037216112590077
[Na+].CN1N=NN=C1SCC1=C(N2[C@H](SC1)[C@H](NC(=O)[C@H](O)C1=CC=CC=C1)C2=O)C([O-])=O,3.941808038036157
NC(CO)(CO)CO.CCCCC[C@H](O)\\C=C\\[C@H]1[C@H](O)C[C@H](O)[C@@H]1C\\C=C/CCCC(O)=O,2.9994971826815724
NCCO.CC1=CC(=O)N(O)C(=C1)C1CCCCC1,3.1205762212122203
O.[Na+].[H]C(C(=O)N[C@]1([H])C(=O)N2C(C([O-])=O)=C(C[N+]3=CC=C(C=C3)C(N)=O)CS[C@]12[H])(C1=CC=CC=C1)S([O-])(=O)=O,3.9644626546714923
[Na+].[H][C@]12SCC(CSC3=NN=NN3C)=C(N1C(=O)[C@]2(NC(=O)CSCC#N)OC)C([O-])=O,4.014553236158215
O.O.[Na+].CN1C(CC([O-])=O)=CC=C1C(=O)C1=CC=C(C)C=C1,3.0790787477448225
NC(CO)(CO)CO.OC(=O)C1CCN2C1=CC=C2C(=O)C1=CC=CC=C1,3.0817559980451854
CS(O)(=O)=O.COC1=CC2=C(C=C1OC)C(N)=NC(=N2)N1CCN(CC1)C(=O)C1COC2=C(O1)C=CC=C2,3.378785348126872
CC1=CC=C(C=C1)S([O-])(=O)=O.CCCCCCC[N+](CC)(CC)CCCCC1=CC=C(Cl)C=C1,3.256762328669358
[K+].C[C@]12CC[C@H]3[C@@H](C=CC4=CC(=O)CC[C@]34C)[C@@H]1CC[C@@]2(O)CCC([O-])=O,3.6372693685415456
Cl.O=S(=O)(N1CCCNCC1)C1=CC=CC2=C1C=CN=C2,3.056173653685911
CCN1CCN(CC1)C1=CC2=C(C=C1F)C(=O)C(=CN2C1CC1)C(O)=O,3.2722590823036355
C1=CN(C=N1)C(C1=CC=CC=C1)C1=CC=C(C=C1)C1=CC=CC=C1,3.2752767442435804
[Br-].CC[N+](C)(CC)CCOC(=O)C(O)(C1CCCCC1)C1=CC=CC=C1,2.9217858052688643
CN1CCCN(CC1)C(C1=CC=CC=C1)C1=CC=C(Cl)C=C1,2.9440003727846253
C[C@H]1C[C@H]2[C@@H]3C[C@H](F)C4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@]2(C)[C@@]1(OC(C)=O)C(=O)COC(C)=O,3.2825019265701654
CCN(CC)CC1CCCCN1CC(=O)N1C2=C(C=CC=C2)C(=O)NC2=C1N=CC=C2,3.141625430788323
Cl.CC(CC1=CC=CC=C1)(NC(=O)CN)C1=CC=CC=C1,3.2491483903715
[O-][N+](=O)OCCNC(=O)C1=CN=CC=C1,2.9348423052751307
CC1=CC=CC(C)=C1NC1=NC=CC=C1C(O)=O,3.119977101729851
CNC(=O)OCC1=CC=CC(COC(=O)NC)=N1,2.8080741208009172
Cl.CN1CCN(CC1)C1=C(F)C=C2C(=O)C(=CN3CCSC1=C23)C(O)=O,3.458969119079695
COP(=O)(OC)OC(C1=CC=C(Cl)C=C1)P(=O)(OC)OC,3.080845435997542
Cl.Cl.OCCN1CCN(CCCN2C3=CC=CC=C3C=CC3=CC=CC=C23)CC1,3.0431269194848114
Cl.O=C1NCC2(CCN(CCC3=CC=CC=C3)CC2)O1,2.5204206941731164
OC(=O)\\C=C/C(O)=O.CCOC(=O)NC1=C(N)N=C(NCC2=CC=C(F)C=C2)C=C1,3.3584742495502806
NC(=O)C1=C(O)N(C=N1)[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O,3.8781083958418177
OC(=O)\\C=C\\C(O)=O.CC(C)NCC(O)COC1=CC=C(COCCOC(C)C)C=C1.CC(C)NCC(O)COC1=CC=C(COCCOC(C)C)C=C1,3.525374392761618
COC1=CC=C(CCNC[C@H](O)C2=CC=C(O)C=C2)C=C1OC,3.040638193315691
Cl.OC(CCN1CCCCC1)(C1CCCCC1)C1=CC=CC=C1,2.8637470153885207
Cl.CC(C)(C)NCC(O)C1=CC=CC=C1Cl,2.834875492812969
CCN(CC)C(=O)N[C@H]1C[C@H]2[C@@H](CC3=CNC4=C3C2=CC=C4)N(C)C1,2.402340145583862
Cl.CC1=C(C=C(C#N)C(=O)N1)C1=CN2C=CN=C2C=C1,3.2019730033563607
[Na+].[Na+].CC1(C)S[C@@H]2[C@H](NC(=O)C(C([O-])=O)C3=CC=CC=C3)C(=O)N2[C@H]1C([O-])=O,3.8749861400334114
CC(C(O)=O)C1=CC=C(C=C1)N1CC2=CC=CC=C2C1=O,2.606849101825111
[H][C@]12OC[C@H](O[N+]([O-])=O)[C@@]1([H])OC[C@H]2O[N+]([O-])=O,2.946091727935008
OC[C@H]1O[C@](O)(CO)[C@@H](O)[C@@H]1O[C@@H]1O[C@H](CO)[C@H](O)[C@H](O)[C@H]1O,3.808943254961518
NC(=O)C1=CC(=CC(=C1)[N+]([O-])=O)[N+]([O-])=O,2.7548642229412215
CCC(=O)C1=C(O)C=C(O)C=C1O,3.171442150716681
OC(=O)\\C=C/C(O)=O.CN1CCC(CC1)=C1C2=CC=CC=C2SC2=CC=CC=C12,2.8490887263302516
CC(C(O)=O)C1=CC2=C(C=C1)C1=C(N2)C=CC(Cl)=C1,2.59164564130584
OC1=CC2=C(SC(=O)O2)C=C1,2.993564585815939
CC(C)(C)CC(C)(C)C1=CC=C(O)C(CC2=CC=C(Cl)C=C2Cl)=C1,3.3080369897977984
[H][C@@]12CC[C@](OC(=O)CCC)(C(=O)CO)[C@@]1(C)C[C@H](O)[C@@]1([H])[C@@]2([H])CCC2=CC(=O)CC[C@]12C,3.605657354025001
CCCCCCOC1=CC=CC=C1C(N)=O,3.5246353561526513
CC(=O)OCC(=O)[C@@]12OC3(CCCC3)O[C@@H]1C[C@H]1[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@]21C,3.4202154522357993
Cl.CN1CCCN=C1COC(=O)C(O)(C1CCCCC1)C1=CC=CC=C1,3.0841371909104116
NC1=NC(=CS1)C(=C\\CC(O)=O)\\C(=O)N[C@H]1[C@H]2SCC=C(N2C1=O)C(O)=O,3.8223439784922517
C[C@]12CC[C@H]3[C@@H](C=CC4=CC(=O)CC[C@]34C)[C@@H]1CC[C@@]21CCC(=O)O1,3.8086810823373907
O=C1O[C@@]23C[C@@H](C=CC2=C1)N1CCCC[C@H]31,2.7879263672767345
Cl.CCC1=C2CN3C(=CC4=C(COC(=O)[C@]4(O)CC)C3=O)C2=NC2=CC=C(OC(=O)N3CCC(CC3)N3CCCCC3)C=C12,3.104628633231978
COC1=CC2=C3C=C1OC1=C4OCOC4=CC4=C1[C@H](CC1=CC=C(OC5=C(OC)C=CC(C[C@H]3N(C)CC2)=C5)C=C1)N(C)CC4,2.2839660537148836
CO[C@H]1\\C=C\\O[C@@]2(C)OC3=C(C2=O)C2=C(C(O)=C3C)C(O)=C(NC(=O)\\C(C)=C/C=C/[C@H](C)[C@H](O)[C@@H](C)[C@@H](O)[C@@H](C)[C@H](OC(C)=O)[C@@H]1C)C1=C2N=C2C=C(C)C=CN12,3.2498180813207265
OC[C@H]1O[C@H]([C@H](O)[C@@H]1O)N1C=NC2=C1N=CN=C2S,3.713872006544324
CNC1=NC2=C(C=C(Cl)C=C2)C(C2=CC=CC=C2)=N(=O)C1,2.973390471966395
NS(=O)(=O)CC1=NOC2=C1C=CC=C2,3.5067086525496722
C\\C=C1/[C@@H]2CC3=C(C=CC(=O)N3)[C@@]1(N)CC(C)=C2,1.6801884042367436
CN1N(C(=O)C(I)=C1C)C1=CC=CC=C1,3.0336804495805403
COC1=CC=C(C=CC(=O)OCCC(C)C)C=C1,3.6194341251593496
[Na+].NC1=CC=C(C([O-])=O)C(O)=C1,3.5831241673436276
CC(=O)NC(=O)C1=CC=CC=C1O,3.494911284727486
CS(O)(=O)=O.NC(=N)NC1=CC=C(C=C1)C(=O)OC1=CC2=C(C=C1)C=C(C=C2)C(N)=N,3.1127594493612682
CNC1=C2CCCCC2=NN1C,2.715043240837584
OC(=O)C(CC1=CC(I)=C(O)C(I)=C1)C1=CC=CC=C1,2.617531510517074
CN1C(C(=O)NC2=CC=CC=N2)C(=O)C2=C(C=C(Cl)S2)S1(=O)=O,1.6565620477720566
COC(=O)C1=C(C)NC(C)=C(C1C1=C(OC(F)F)C=CC=C1)C(=O)OC,3.0854830270585802
NS(=O)(=O)C1=CC=C(Cl)C(=C1)S(N)(=O)=O,3.797582674736399
[O-][N+]1=C(C2=CC=CC=C2)C2=C(NC(=O)C1)C=CC(Cl)=C2,3.3666806279325456
OC(=O)CC1=CSC(=N1)C1=CC=C(Cl)C=C1,2.7814027844091154
CCNC(=O)NCC1=CC(Cl)=CC=C1,3.37555942405946
CN1CCC=C1NC(=O)NC1=C(C)C=CC=C1C,3.041552301448207
[O-][N+]1=C2C=CC=CC2=[N+]([O-])C=C1,2.9290455541053144
COC1=CC(=CC(OC)=C1OC)C(=S)N1CCOCC1,3.086900172659523
O[C@H]1CO[C@@H]2[C@H](O)CO[C@H]12,3.7940848716538134
OC(=O)[C@@H]1CSCN1C(=O)[C@@H]1CCC(=O)N1,3.6794127172770468
OC(=O)CC(O)(CC(O)=O)C(O)=O.CCOC1=C(C=C(Cl)C(N)=C1)C(=O)NCC1CN(CC2=CC=C(F)C=C2)CCO1,3.132674624747425
ClC1=CC=C(C=C1)C1C(=O)C2=CC=CC=C2C1=O,2.776525285383823
COC1=CC=C(C(=O)CCC(O)=O)C2=C1C=CC=C2,3.304574084693329
OC(=O)[C@@H]1CCC(=O)N1,3.31067735331054
OC(=O)CC(O)(CC(O)=O)C(O)=O.CCC(C(=O)OCCOCCN(CC)CC)C1=CC=CC=C1,3.129065786054898
COC1=CC=C(C=C1)S(=O)(=O)NC1=NN=C(CC(C)C)S1,3.579226500976304
OC1=CC=C(C2=C1N=CC=C2)[N+]([O-])=O,3.1204961184696196
[Cl-].[Cl-].C[N+](C)(C)CC[N+]1(C)CC2=C(Cl)C(Cl)=C(Cl)C(Cl)=C2C1,2.8982932619116637
OCCNC(=O)C=CC1=CC=CC=C1,3.513575323819352
NC(=N)NN=C1C=CC(C=C1)=NNC(N)=S,2.5450719504696617
CCNC(=O)\\C=C\\C1=CC=CC(Br)=C1,3.3848641256182224
N[C@@H]([C@@H](O)C1=CC(O)=C(O)C=C1)C(O)=O,3.394581974208231
CCN(CC)CCNC(=O)COC1=CC=C(Cl)C=C1,3.0731915589025065
Cl.Cl.COC1=CC=C(CN2CCN(CC2)C(C2=CC=C(F)C=C2)C2=CC=C(F)C=C2)C(OC)=C1OC,2.940686959861323
ClC1=C(C=CC=C1)C1CS\\C(S1)=C(/C#N)N1C=CN=C1,3.034994446014266
CCOC(=O)C1=C(C)NC(C)=C(C1C1=C(\\C=C\\C(=O)OC(C)(C)C)C=CC=C1)C(=O)OCC,3.546045553416365
O=C(CS(=O)CC1=CC=CO1)NC\\C=C/COC1=NC=CC(CN2CCCCC2)=C1,3.0992301786903553
[H]\\C(=C(\\C)C[C@@H]1OC[C@]([H])(C[C@@H]2O[C@@]2([H])[C@@H](C)[C@H](C)O)[C@@H](O)[C@H]1O)C(=O)OCCCCCCCCC(O)=O,3.522597464329496
Cl.O=C1[C@H]2CCCC[C@H]2C(=O)N1CCCCN1CCN(CC1)C1=NSC2=C1C=CC=C2,2.6857395211875343
Cl.NC[C@H]1CC[C@@H](CC1)C(=O)OC1=CC=C(CCC(O)=O)C=C1,3.259459029276521
OS(O)(=O)=O.CN[C@@H]1[C@@H](O)[C@@H](O[C@H]2[C@@H](C[C@H](N)[C@@H](O[C@H]3O[C@H](CN)[C@@H](O)[C@H](O)[C@H]3O)[C@@H]2O)NC(=O)C(O)CN)OC[C@]1(C)O,3.6356777705747287
NC(=O)OCCCC1=CC=CC=C1,3.4456682613042595
COC1=CC=CC(=N1)N(C)C(=S)OC1=CC2=C(CCCC2)C=C1,3.2292412077480726
CC(C)(C)C1=CC=C(C=C1)C(=O)CCCN1CCC(CC1)OC(C1=CC=CC=C1)C1=CC=CC=C1,3.412008748639401
CCOC(=O)OC(C)OC1=C(N(C)S(=O)(=O)C2=CC=CC=C12)C(=O)NC1=NC=CC=C1,2.3926851884038776
C\\C(\\C=C1\\SC(=S)N(CC(O)=O)C1=O)=C/C1=CC=CC=C1,1.8398335204706773
[Na+].COCC1=C(C2=CC=C(F)C=C2)C(\\C=C\\[C@@H](O)C[C@@H](O)CC([O-])=O)=C(N=C1C(C)C)C(C)C,2.8182119459189656
Cl.O=C(NC1CCN(CCC2=CNC3=C2C=CC=C3)CC1)C1=CC=CC=C1,2.820026253025696
[Cl-].[Cl-].NC(=O)C1(CC[NH+](CCCC(=O)c2ccc(F)cc2)CC1)[NH+]3CCCCC3,2.9440141537335105
Cl.CCOC(=O)[C@@H](N)CS,3.6195767190484265
NC(=O)CCCCC1CCSS1,3.0787605882568783
FC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,3.4705880193922893
Cl.Cl.CC1=C(O)C(CO)=C(CSSCC2=C(CO)C(O)=C(C)N=C2)C=N1,3.569304117713121
CC(C)(C)C(=O)C(OC1=CC=C(Cl)C=C1)N1C=CN=C1,2.748335961993382
CC(=O)OC1=CC=C(C)C=C1,3.417801913072577
OC1=C(I)C=C(C=C1I)[N+]([O-])=O,2.278603422760833
[Na+].CN(C)C1=CC=C(C=C1)C(=C1C=CC(C=C1)=[N+](C)C)C1=C2C=CC(=CC2=CC(=C1O)S([O-])(=O)=O)S([O-])(=O)=O,3.5460374480795123
O=C1NC(=O)C2=CC=CC=C2O1,3.319630048095056
OC(=O)CC(O)(CC(O)=O)C(O)=O.CCN(CC)CCOCCOC(=O)C(CC)(CC)C1=CC=CC=C1,3.079905979925007
FCOC(C(F)(F)F)C(F)(F)F,3.127649816228128
[K+].CC1=CC=CN2C(=O)C(=CN=C12)C1=NN=N[N-]1,2.6955701440322732
Cl.CCOC1=C(OCCN[C@H](C)CC2=CC(=C(OC)C=C2)S(N)(=O)=O)C=CC=C1,3.3485225469821853
Cl.Cl.CCOC(CN1CCN(CC(C)C(=O)C2=CC=CC=C2)CC1)C1=CC=CC=C1,2.8551689172522567
CCOC1=CC(OCC)=C(C=C1OCC)C(=O)CCC(O)=O,3.4786284635173184
CC(C)C(=O)OCC\\C(SS\\C(CCOC(=O)C(C)C)=C(\\C)N(CC1=C(N)N=C(C)N=C1)C=O)=C(/C)N(CC1=C(N)N=C(C)N=C1)C=O,3.5164340561141554
[Na+].CO\\N=C(/C(=O)N[C@H]1[C@H]2SCC=C(N2C1=O)C([O-])=O)C1=CSC(N)=N1,4.105156492684721
Cl.CO\\N=C(/C(=O)N[C@H]1[C@H]2SCC(CSC3=NN=NN3C)=C(N2C1=O)C(O)=O)C1=CSC(N)=N1.CO\\N=C(/C(=O)N[C@H]1[C@H]2SCC(CSC3=NN=NN3C)=C(N2C1=O)C(O)=O)C1=CSC(N)=N1,3.9928939749015804
[Ca++].CC(C)(CO)[C@@H](O)C(=O)NCCCC([O-])=O.CC(C)(CO)[C@@H](O)C(=O)NCCCC([O-])=O,3.6581019855050823
NC(=O)[C@@H]1C[C@]2(NC(=O)NC2=O)C2=C(O1)C=CC(F)=C2,3.2656642650326573
Cl.CC[C@@]1(O)C[C@H](O[C@H]2C[C@@H]([C@H](O[C@H]3C[C@H](O)[C@H](O[C@H]4CCC(=O)[C@H](C)O4)[C@H](C)O3)[C@H](C)O2)N(C)C)C2=C(O)C3=C(C=C2[C@H]1C(=O)OC)C(=O)C1=CC=CC(O)=C1C3=O,2.4046598729779545
Cl.COC1=CC(CCC2=CC=CC=C2OCC(CN(C)C)OC(=O)CCC(O)=O)=CC=C1,3.417620943915808
[Br-].CC[N+]1(CCOC(=O)C(O)(C2=CC=CC=C2)C2=CC=CC=C2)CCCCC1,3.2834899271061664
Cl.COC1=CC=C(C=C1OC)C(=O)NCC1=CC=C(OCCN(C)C)C=C1,3.2604634406180013
Cl.CC(C)NCC(O)C1=C(Cl)C=CC=C1,2.8030133761199254
CCN(CC)CCSCC(=O)O[C@@H]1C[C@@](C)(C=C)[C@@H](O)[C@H](C)[C@]23CCC(=O)[C@H]2[C@@]1(C)[C@H](C)CC3,3.0213637585668067
Cl.NCC(O)C1=CC=CC(O)=C1,3.103248549533959
[Na+].[Na+].NC(=O)OC[C@@H]1[C@H](NC(=O)C(=N/OCC([O-])=O)\\C2=CSC(N)=N2)C(=O)N1S([O-])(=O)=O,4.043777378411571
CN1CCN(CC1)C1=C(F)C=C2C(=O)C(=CN(CCF)C2=C1F)C(O)=O,3.0839331940913803
OC(=O)CC(O)(CC(O)=O)C(O)=O.CCN(CC)CCOC(=O)C1=CC=CN=C1,3.3060821276444408
NCCCO.CC(CC1=CC(C)=CC(=O)N1O)CC(C)(C)C,3.2661983667049017
