,true,AFP,MPNN,RF,SVR
903,3.352762609,3.3427575,2.257457176196935,2.6737707841319955,2.653033904531711
904,4.370993934,4.168791,4.411473431522134,3.3353449729238585,3.5461240599890087
905,2.564699655,2.4703903,2.658283448429255,2.576129143675838,2.46426823548141
906,1.817397279,1.8970672,2.2854777561528,2.0153247622166575,1.9174985573885597
907,1.181330989,0.9186718,1.2775142787004397,1.3372055603313904,1.3957865848721054
908,1.777575687,1.6721011,1.8088859995643474,1.8906625552875571,1.8981983188674918
909,2.684458659,2.7103462,2.5780744763032835,2.5620131144955907,2.5845530342704572
910,2.4042237,2.486791,2.242607090326356,2.2103718794980876,2.3040835801002437
911,2.651481542,2.5620875,2.5025356488243364,2.5981264806455036,2.5607856929763493
912,1.836370366,2.0535192,1.6039612222188717,1.9024959307146068,1.7226200994819172
913,2.335289625,2.1679225,2.1575512457108177,2.151603692864534,2.2351558992982206
914,4.387526634,4.165251,2.6796446206937734,3.4197119013025907,2.4603027701277376
915,1.759622159,1.8473104,2.160850095637967,1.9106242132983668,1.8480174470703075
916,1.497530269,1.4999825,1.665639324335325,1.5283120097570009,1.5974767614654732
917,1.127628177,1.0547887,1.188776027088741,1.1785248620527937,1.227699067136756
918,1.89711218,1.9115092,1.8913624304161316,2.0636463312281306,1.9970194047255034
919,1.464048008,1.6353058,1.7956603937713593,1.8722167363805882,1.8167702091499869
920,3.018202411,2.9874592,2.950440413535693,2.805516573137256,2.9178893553386827
921,1.252620051,1.5127742,1.654277125082952,1.523482002000185,1.542039378618565
922,1.848825027,1.9882519,2.411257466976115,2.1372512195030797,1.9491639977117337
923,1.424956267,1.7286431,1.8416692859228103,1.6947478764852373,1.5723202168758754
924,3.251850328,3.4300358,2.811292473617647,2.9094167619637425,3.151830270971669
925,1.831787236,1.8080947,1.9430105420074368,1.9117945845241706,1.9316551732540248
926,1.81605974,1.7083181,2.8517277673462025,2.3550325247040425,2.3070851190197987
927,1.413205852,1.4499404,1.7844716308406343,1.8021404112192516,1.5841506221062478
928,4.635481776,4.851504,4.0816032015729125,4.485767938737659,4.535413266704833
929,1.339387502,1.4675227,1.9719570274453144,1.6250733482298718,2.024576871356933
930,3.30228041,3.4020612,3.1429577668784114,3.127701604389287,3.201892379806731
931,2.896008945,3.0857933,2.6431380025445694,2.8513272096218056,2.7962729734112632
932,2.242801824,2.1675706,2.517758416003038,2.3115265888109127,2.1859472819830628
933,3.090260405,2.9924605,2.7208077658856653,2.682346316694981,2.86585490834805
934,1.94482339,2.2214868,2.0395072028376284,1.9454798737317225,1.9531138409298268
935,1.803652681,1.7200207,1.8140506117925927,1.8018115825818375,1.7034231914913072
936,2.193894017,2.0394456,1.7529736474007045,1.8922528165625636,1.806236250946999
937,1.50700396,1.4889145,1.1698386444330782,1.4670615211833236,1.4066703771241296
938,1.629064021,1.5645287,1.8493882230656853,1.8228812658095659,1.7293939628728132
939,1.42157226,1.564555,1.6197565438949666,1.608470253628365,1.5218656857497201
940,2.083256149,2.1441123,2.1052935156572157,2.325195840809351,2.1027914989901895
941,2.007901243,1.810652,2.0291328001301316,1.9702808483906096,1.9077332630010904
942,2.252353226,2.1359565,2.277495968490458,2.22955381775112,2.355020726844204
943,1.475410539,1.6231169,1.8195474909491507,2.155731001004263,1.5753155147102356
944,2.366383761,2.4460824,2.5721177396132404,2.769744232977381,2.703415682575925
945,1.974485249,1.9607944,1.8416954086890347,1.9500787408262985,1.9300021533892784
946,3.137244627,2.9940822,2.8464334312407935,2.7433232592831622,3.036982801132664
947,1.425750486,1.6510772,2.000462828622512,1.7142136532880228,1.8591530670054628
948,2.192748884,1.9933369,1.9518212432577575,2.1541391381079564,2.092600230159293
949,4.953190888,4.7008433,4.846584486405831,4.7908931844332905,4.854771915254621
950,1.49460398,1.7204306,1.6276041579103468,1.7545397400572436,1.5945287442153144
951,1.858978453,1.8055766,2.0078585816024854,1.9509591311371681,1.913890006662405
952,2.852357439,2.7645586,2.956498173087704,2.667245113826655,2.7520689568293197
953,2.523030722,2.3510153,2.5385259300825194,2.421523387867493,2.6234288976745934
954,2.259245797,2.1376228,2.533652398236841,2.376890024505508,2.359370294888558
955,1.97458495,2.0440798,1.9357034441469054,2.0924952685759104,2.0391639229059724
956,1.434598407,1.5703688,1.7865724980377526,1.6787029780072769,1.670972236036024
957,1.806825507,1.4796203,1.9898120428603399,1.8552417263467758,2.2648966392337644
958,2.136378069,2.0775435,1.7988664267355496,2.021053622397602,2.036180654603595
959,3.314310374,3.088127,3.44669633106337,2.771577064473515,2.74733704226472
960,2.027268838,2.0078588,2.1003988735801133,2.1593050160079463,2.1271995825084202
961,2.906897213,2.7407885,2.7660128987360535,2.8109826454644513,2.806816934427494
962,2.00000202,2.1431513,2.109301370963851,2.109656783245266,2.1076055319585363
963,3.577793956,3.15025,2.86792126489385,2.8512567430957914,2.88723890006738
964,2.199456198,2.26544,2.7464707138395217,2.3351434702704443,2.2994661511201553
965,2.116770093,1.9283857,2.051129085420377,2.0593461923717324,2.016596767071108
966,3.102918817,2.898413,2.6707611264445843,2.4566953653982075,2.265455096558364
967,1.828019097,1.7049586,1.9565198860628252,2.048309377128277,1.9279202554664219
968,1.92638067,2.2717485,2.4051626500029792,2.502292547482728,2.026670577534996
969,1.941074978,1.8191832,1.8335732177020143,1.8771062302804142,1.8408269073763937
970,1.245992053,1.3664538,1.4611962738331346,1.4172704538826633,1.4964394593494863
971,1.799444102,1.7621578,1.7952518525536894,1.8296955761261355,1.8996718740995857
972,2.311464877,2.0108535,2.2186175830054244,2.130165908109098,1.8997341258713891
973,4.435919979,4.3768044,4.17659238509608,4.378704119592885,4.335820912482265
974,1.52727243,1.3844948,1.4390854200581544,1.4718084115510108,1.440615118991317
975,2.444734527,2.296087,2.1418693931645665,2.485492008664919,2.5449204099138756
976,3.080112673,2.8370464,2.7219606488900396,2.5114851178592152,2.55747785418484
977,2.66583377,2.6309555,2.906482551159625,2.841298424881766,2.535238271631357
978,2.024229038,1.9784024,2.287787108152503,2.3439829212985415,2.1243551920393733
979,2.718736811,2.4535027,2.619740995159771,2.620527412426216,2.669930615944229
980,2.031341127,2.322322,2.49174767927681,1.9721275557441837,2.131646031053713
981,2.339030084,2.7344263,3.2081078411422643,2.6248946809420137,2.43912787068353
982,2.253300305,2.505102,2.563780978109059,2.1668026966118537,2.348144514196973
983,2.259912913,2.0301998,2.0650653456251886,2.091345051191896,2.2918328896354194
984,2.353262343,2.5206223,2.4254716406619425,2.470781326549707,2.3592169546015054
985,1.993337015,2.1730378,1.8930577403588562,2.0709085015226414,2.09344638248872
986,2.243131633,2.4200194,2.383470226731856,2.5818314178435533,2.343093756780984
987,3.046657458,3.233334,2.9046046436044923,2.805331617299539,2.9362800260251305
988,3.267729073,3.5691025,3.0696710006130212,3.2275129114077146,3.1677133091363854
989,2.081807627,2.1131618,2.098140301306338,1.875071787257313,1.9818878827483883
990,2.560822494,2.6335356,2.573348035524538,2.9162860208480046,2.502734051236974
991,3.275559964,3.2719786,2.3567195914449424,2.711028533681306,3.0265574648826385
992,5.466452396,5.457061,5.075474362776141,4.946627530948601,5.045355048986773
993,2.852554726,2.5971563,2.521575245309766,2.6455847249200084,2.7528310042128865
994,1.50274763,1.4374685,1.7071296584829363,1.8191142533527604,1.6223759908153028
995,1.310018871,1.6532196,1.6782538458594942,1.6162611179497153,1.736776221584948
996,2.246023309,2.3569336,2.3673621516767676,2.5379416236722223,2.365784396806448
997,1.544392991,1.4762037,1.9853719316805238,1.8566438905046594,1.7445017483554246
998,2.213635921,2.1798937,2.274924865326179,2.194813423020726,2.1171914461904686
999,3.079806903,3.228635,2.97086370520242,2.8903182870229855,2.693924193613139
1000,2.139004898,1.8378202,1.8417033135742051,1.9828343782569147,2.0388268300509598
1001,2.864864772,2.965833,2.783530752475989,2.5962835087636393,2.7648118388615845
1002,3.089252675,2.6860108,2.6511719833891276,2.9637154486981636,2.9890894672708677
1003,1.756504253,1.9977404,2.2508174521931643,1.9128187094244975,1.8567741053820823
1004,1.770792013,2.1096363,1.9923244614135207,1.8422793638586563,1.8705194737276112
1005,2.352626916,1.9898138,2.215162781734421,2.1911408580490543,2.1688710384126892
1006,2.526721702,2.7656662,2.7171856009200326,2.2364777579664135,2.1915324966206176
1007,2.553281972,2.4758036,2.5767882441681165,2.909035128487018,2.459309382307449
1008,2.850570521,2.89663,2.552750718596043,2.5226497891635975,2.5540431150480716
1009,2.526115763,2.2278059,2.1381138398054658,2.433597480221588,2.4260023872106693
1010,3.047130351,2.8565843,3.07168747923468,2.9619870061268556,2.494657744786406
1011,1.69941197,1.6523744,1.941633783232001,1.8323171101960913,1.7997328059833144
1012,1.580782956,1.705193,2.0676327319229304,1.8400805342299427,1.6805777452097577
1013,2.093964214,2.208741,2.1767713719744557,2.1274329411535446,2.0528266942953177
1014,1.768870846,1.8044387,1.866955861877123,1.858727587895749,1.8688395770278938
1015,2.21868818,2.5173628,2.040050388854356,2.325130674139652,2.290236878596752
1016,4.086463052,4.156183,3.989701530086617,3.2113306875576977,2.0775672950925377
1017,2.05757709,2.1109457,2.0964730249133394,2.0855992071768696,2.1487380384283763
1018,3.466112524,3.5785372,3.383857414882256,3.434693864385965,3.366212223381066
1019,2.281980719,2.4260335,2.3116454715962034,2.459960002339219,2.381899868853095
1020,1.858613097,2.0636194,2.1221301358162257,2.0899708842264353,1.9586552709971896
1021,3.059096143,3.0361817,2.867109731583199,2.7758490802029714,2.9590348848850967
1022,2.481701424,2.6060746,2.3345974431072105,2.384550592202584,2.381279211186295
1023,6.245650419,6.4479313,6.271250216387971,5.648331497599625,5.281495702610332
1024,3.338768061,3.388888,2.38471329446404,2.9355419382341843,2.6748621787989912
1025,3.820186129,4.1378236,3.866241253590675,4.030637886032726,3.7199588854426935
1026,5.386772357,5.3403373,5.11664426114808,4.997868765805019,4.9211798788576715
1027,1.450792316,1.4818927,1.5300048964744961,1.563894878732511,1.5438843454299715
1028,1.455668727,1.5773093,1.5618430517279087,1.5859010269987335,1.5554015144225366
1029,2.861671243,2.9431937,3.0021960001551733,2.783952560283591,2.7613619649297116
1030,2.260958501,2.3860927,2.477806170961149,2.3986791844860886,2.3612610063151855
1031,2.978930523,3.0041165,2.60728025244479,2.965677644747826,2.944512937364191
1032,1.500390406,1.6007684,1.684032892771465,1.5259471104105506,1.5268651577109869
1033,1.687194073,1.9113274,1.5334969711113349,1.6417713927290332,1.5869285353658862
1034,3.451375507,3.6990635,3.6819343013774395,3.0824756761839476,2.970003845670799
1035,2.313658061,2.2291205,2.2056294509564975,2.4872703075278757,2.413920139213383
1036,1.982654223,1.7158006,1.900256473237253,2.0083601082734885,1.882669557814487
1037,1.690749674,1.8278596,1.6137202479384505,1.7965667969523476,1.5909167153802635
1038,1.587717401,1.5158979,1.6849718465490313,1.5223524590819646,1.4873177821340589
1039,4.137920983,4.2011642,3.724307941005028,4.079426757392793,4.038116430078457
1040,1.769679809,1.8023492,1.8741620284885938,2.0185965106755934,1.8700559519839912
1041,3.973245256,4.0406756,4.681865734943859,4.083227320348505,3.8736045865768913
1042,2.073598205,2.1086726,1.8584663816559694,2.111149925105201,2.173763766271164
1043,2.39455924,1.9815216,2.434142117723538,2.554102645715906,2.4947296115967523
1044,1.641812269,1.4716733,1.714102814207702,1.5259831216861002,1.5417579350246968
1045,1.867107523,1.726769,1.7428856528174865,1.8420214392181047,1.6345615539887663
1046,2.559586971,2.7629168,2.6645568385906437,2.7332993883443915,2.6597227199563322
1047,2.306420981,2.348454,2.6401493800976756,2.4209646644682308,2.399940537581444
1048,1.941420387,1.77151,1.6595599964873526,1.8142323549209687,1.6583868985017869
1049,3.09205751,3.1687267,2.6440607539250482,2.7584152794274472,2.9923379461929236
1050,2.669851078,2.7471638,2.650706537468279,2.72412258263277,2.769611957905034
1051,2.509220449,2.2667718,2.489222035746039,2.677507170784686,2.6095655304982963
1052,1.482547264,1.5624655,1.648160052717048,1.5092352000594322,1.5500042996769057
1053,1.395139936,1.3322774,1.5946180667495709,1.441695066315929,1.4924712742466857
1054,1.825379339,1.3863189,1.953211298992354,2.2039735071807542,2.307065861087985
1055,3.971169391,3.7693603,3.7164055686460187,3.3926123183779513,2.8515209799223284
1056,2.301511072,2.1756654,2.18609151951639,2.3989848729370147,2.4011871587550706
1057,1.42502074,1.1902487,1.5558873227798493,1.6693729680434601,1.7095964920824558
1058,2.155616804,2.213316,2.3113519569278065,2.1904034791292584,2.2555109699126983
1059,1.992466304,1.9565004,1.8793131343567473,1.9146300199053279,1.9327344756834965
1060,2.947007568,3.1264606,3.114289837029876,2.815631381139631,2.8471445347483573
1061,2.642982668,2.517409,2.514568821011983,2.5073413274817926,2.542728696150715
1062,2.217883837,2.073216,2.0015785953117495,2.3615623890247592,2.2273909386102244
1063,2.378151731,2.3600001,2.238353974178513,2.3211915931054072,2.2778789396996477
1064,1.270024872,1.1839398,1.9656545829046579,2.375902350856945,3.0458360442399686
1065,1.414158023,1.3628103,1.1297048618709973,1.9744904193741268,2.3649927182008144
1066,3.525817565,3.6067247,3.3935554002302557,3.4296096869093544,3.349658369921325
1067,3.545339005,3.7782855,3.559676928533422,3.0957550589819,2.5362808893894657
1068,1.22399278,1.2174034,1.6102375439933034,1.61075777601659,1.7977361642442715
1069,3.005180513,2.7690349,3.673120092661513,2.8822512256401125,2.9051514475448115
1070,2.735662762,2.5299447,2.3849454906502454,2.645309168113537,2.6355176350896663
1071,4.430095006,4.877617,4.413487659083778,4.467788049112831,4.530299946295648
1072,2.607257363,2.602651,2.677964073516731,3.008396756002201,2.707471338916873
1073,1.288266175,1.3780062,1.4516632964192833,1.3273965464957083,1.3880869452661087
1074,2.928159416,2.7646832,2.682691037797806,2.6271335667147238,2.6365546982458126
1075,2.49742728,2.6249917,2.526763094497647,2.5837042272938,2.594474809267711
1076,2.992373813,3.0432303,2.652179803898094,2.737990511454295,2.8927132113673197
1077,3.494697123,3.7219987,3.3156047517144533,3.0964967670063275,3.168159963514307
1078,1.997663447,1.9741492,1.8500174205150925,2.075776741954227,2.0427509757221465
1079,3.790526567,3.6148314,3.6243819211170303,3.6925579070972225,3.690284064935965
1080,2.292311163,2.3854444,2.2212516634999,2.1417656064307065,2.1830155864560794
1081,1.700047165,1.7577676,1.9499199874987447,2.029529115212604,1.799960064106024
1082,1.626289029,1.7323703,1.4907558328486816,1.7367646089268156,1.5259486548420467
1083,3.631447828,3.4263077,3.237744721451827,2.7182384551953063,1.7819408533509964
1084,2.793407191,2.6456316,2.79498576869132,2.5297666929447633,2.6932315687312256
1085,3.47402312,3.2352378,2.833909737370732,2.861061843034928,3.069542051482116
1086,4.478458471,4.749747,4.606355130784232,4.35580993648796,4.378162106285676
1087,4.782994038,4.7996125,4.454623425103854,4.292226168584115,4.465081487299599
1088,1.609993234,1.8862152,1.9220235953829123,1.8388683546654119,1.7103628095031047
1089,5.080069153,5.032133,4.570391986578037,4.941245799895233,4.939568707364027
1090,2.841377786,2.1844037,2.5251579970937934,2.3997260015672133,2.327307990006374
1091,3.179592002,3.038009,3.925489886098002,3.248211269382664,3.079472797302204
1092,2.713103958,2.5691803,2.416918940172793,2.4360837731504024,2.431213019875096
1093,1.832351498,1.6941844,1.7620584021203363,1.846094633430208,1.9205612372155472
1094,3.506991819,3.6258519,3.6318846517979657,3.653754038780846,3.607028312559036
1095,2.202676343,1.8914135,2.3555314701900367,2.1937700570979186,2.3030444621466515
1096,3.306144212,3.4965913,3.28874756407222,3.669041914847626,3.211167104908197
1097,2.581575848,2.3608017,2.234858627652117,2.379724678073104,2.3236995012648918
1098,2.601257476,2.6202583,2.5551719953937186,2.4748134993395587,2.5011251902897143
1099,1.928800922,2.0662673,1.9609115471020782,1.972242406096941,2.0288412582714903
1100,1.960961129,2.0650725,2.557838480682369,1.979686203255899,1.8674148471195195
1101,2.485419124,2.4860938,2.298900970987485,2.406469276015125,2.4575014120591927
1102,1.896935931,1.8162,1.69478097144151,1.873574167799553,1.7966479808252889
1103,1.350811762,1.3409414,1.5558697331015896,1.5447621008758134,1.692769880466344
1104,3.053244542,3.0418746,2.862345965088385,2.810757647475417,2.9533444555132724
1105,2.440327986,2.5477169,2.314807072300207,2.371975133968817,2.5406319309194325
1106,1.892622435,1.8313309,2.3030484509090843,2.12124094091208,1.9925608127595074
1107,2.875573429,3.0501385,2.481983451252835,2.4368670452186656,2.2012031384934856
1108,2.508957622,2.2547266,2.5637063135893636,2.47113416065431,2.6088443254188993
1109,2.039815244,2.1524312,2.184333991321846,2.152463415416884,2.1399541820929975
1110,2.905562646,2.7345815,2.7588363623564125,2.3924028303310627,2.222898552881632
1111,2.043699818,2.0644393,1.9443996030876078,1.7956599726771552,1.9434226565766095
1112,5.47859439,5.1107793,4.156649563867048,4.5556467025460305,4.414075841858309
1113,2.137572582,2.199999,2.3275064666394902,2.270675334641225,2.2378351963230125
1114,2.297353154,2.3202887,2.6178170848374642,2.569433533416059,2.25772840891315
1115,3.107714544,3.2763507,3.245736350957957,3.2615390928959687,3.207954004797634
1116,1.684485893,1.4421144,1.9512623521711554,1.9021455213520166,1.7848033326186468
1117,3.295315718,3.0265028,3.0247577464862516,2.839556967440142,2.658996747483818
1118,2.741888549,2.8011177,3.2031981221980828,2.4891481902559125,2.5581699206751476
1119,3.659573951,3.7810872,3.287205273860306,3.2099774466279296,3.4889578192331947
1120,2.067082048,2.1204731,2.3109131703630696,2.2448790596731176,2.2530718461273533
1121,1.778662151,1.7295907,2.102999083473893,2.026330911048293,1.878758907516653
1122,4.143391212,4.0474977,3.6424453689844074,3.7500722788773104,3.8665637647182756
1123,2.855672669,2.6454186,2.6525479307359534,2.5652227303741943,2.524216228626604
1124,1.801567532,1.9791874,1.6438629361984396,1.9255949968177402,1.9017742691571466
1125,2.437486821,2.2538686,2.43827188199913,2.469781760555729,2.5376720415668155
1126,1.982108677,2.2379076,2.1219005276946596,2.0866829999525875,2.109707917912183
1127,2.626189188,2.4027014,2.7045734089812274,2.6268372615865396,2.5266196181860097
1128,1.595836062,1.461749,1.8773156065194032,1.7348121954988545,1.6959079975963764
1129,1.854464822,1.9256982,2.3335261872035096,1.897022792710271,1.9548250319103322
1130,2.390575253,2.4139104,2.6311206008645884,2.4499284904704366,2.4905879674075173
1131,2.866746503,2.7808836,2.7943418608264636,2.7205602583632,2.7663155536350033
1132,1.622334966,1.6091248,1.679366707110805,1.6901603381330883,1.7223636942745963
1133,2.649012183,2.6204798,2.4361924244113293,2.6084040487139766,2.709312019484648
1134,2.790660874,2.9574232,2.427713985181487,2.5679827193633153,2.6909525217916794
1135,4.961500826,5.1664634,4.634457573416819,3.705320334608139,3.9176121881219714
1136,4.222082538,4.005788,4.157670916911223,3.5587105009465194,2.9673364607857837
1137,2.25920493,2.264122,2.352913179834564,2.228438539172883,2.322855481971579
1138,2.137147093,1.8950475,1.9221259924384944,2.0723175529875726,2.0369455381876973
1139,2.622655224,2.7187743,2.3467500654388114,2.3896640859188083,2.5226505164494735
1140,1.491068271,1.4967421,1.471661504194739,1.568922574932535,1.406470918837289
1141,1.761848926,1.7383889,1.9836471485566678,1.9774611726241362,1.8888019608244206
1142,3.838518324,4.0894265,3.9109160000562833,4.214698179068486,3.738363845003833
1143,4.64165898,4.7318115,4.47589395294008,4.402406653098497,4.0497897119167465
1144,2.068042311,2.4072397,2.7448793191091334,2.16528969184745,2.2952158868255252
1145,2.021415413,2.1399944,2.336067071195838,2.1387935404436305,2.1215057993253352
1146,2.852046703,2.8266752,2.844244249200747,2.774262215531185,2.752131901853096
1147,2.460989237,2.5087523,2.3457451765428883,2.4251610893404,2.506023906022524
1148,1.50233919,1.5319341,1.534567009872121,1.8125772908022055,1.8687846426909351
1149,2.74492811,2.6595945,2.78529909099363,2.575147357869893,2.644873653506168
1150,2.781937499,2.7420204,2.9402675592249197,2.7516265469491845,2.6817984812135185
1151,3.81327782,3.4791844,3.3206709978550513,3.463645363640017,3.661078553155862
1152,2.52205265,2.4364612,2.366764691556065,2.3294516160553624,2.421959195170492
1153,2.575892847,2.5589406,2.6875915431009942,2.410276051790215,2.4761125504561727
1154,3.411825395,3.5835812,3.615274551096779,3.6310000770140123,3.5114449335838476
1155,1.998393572,2.0658967,1.671536682773684,1.8647330552062271,1.8982410297889838
1156,2.071655152,1.7204677,1.75445311733312,1.9103161446845676,1.971614809106284
1157,2.393427225,2.5601003,2.5738526394196075,2.6591108383055877,2.523985214966984
1158,2.145828935,2.0237386,2.206898630003293,2.274466714734872,2.246085442220873
1159,5.037262312,5.3792977,4.832010390963181,4.620155174431044,4.272784417911074
1160,1.861853708,1.9980716,2.1979138904036457,2.146397519437595,1.9620782255197584
1161,1.715199804,1.9146316,1.9323095261967824,1.7458952083281851,1.815044198383385
1162,1.923366901,1.9360911,2.2098524133701813,2.0187896434904857,2.0233240885779757
1163,2.520374117,2.716739,2.392959172691991,2.4316868415068744,2.6205117134685407
1164,1.640775448,1.7566578,1.7742756900771455,1.7083802888242101,1.7411309717282584
1165,1.769885357,1.6837454,1.820036703875743,1.8960361000438724,1.782587882789643
1166,1.449363189,1.7257171,1.845976506036371,1.656666801186385,1.5496197563731253
1167,3.80219428,3.6168802,3.459760645788746,3.180692875543508,2.8240712090976317
1168,5.137265471,5.106534,4.736605023088339,4.9442829700518525,4.61531841550932
1169,3.443453879,3.6575134,3.714601579619762,3.6925579070972225,3.690284064935965
1170,1.962325908,2.0070264,2.146753853121367,2.1309668187358084,2.163026766871339
1171,5.405852955,5.2558436,5.261609175721844,4.128699725017461,4.245752380668097
1172,2.087703795,2.291157,2.2253951320849024,2.094142390473104,2.187767135625507
1173,1.630060895,1.7997348,1.758535702597242,1.8889699908510837,1.8084196128238283
1174,3.342830463,3.3918788,3.29310828612382,2.9717147610550487,3.242879612583752
1175,1.499632105,1.7505054,1.986821876081575,1.8145368798719606,1.7582489667894627
1176,2.820362587,2.8072083,2.91689140032038,2.7383784956429396,2.720653440422131
1177,2.608299557,2.375765,2.5457161298729516,2.385339231708595,2.5793711291765837
1178,3.912977229,3.8436546,3.6990171246818497,3.85930382196168,3.8132887896808465
1179,1.835080566,1.9044019,1.8451526180707523,1.7611550361316504,1.7866155447081973
1180,2.00341829,2.0064085,1.7048382887882396,1.743964961197954,1.903355162267262
1181,2.26783344,2.097645,2.0568323815453198,2.1263471589573166,1.8864448533596878
1182,2.835128659,2.757194,2.6083790838336793,2.7528597399097383,2.7348878419254294
1183,2.810713433,2.673152,3.075605265965585,3.273736211320813,2.9104905816189603
1184,1.413051525,1.4783748,1.3835987799885776,1.5425037437739118,1.5131836543071984
1185,4.704635936,5.2036414,4.605457847792067,4.992927012137833,4.8050031371410356
1186,1.529893159,1.8219179,2.4579321641132843,1.920353551151965,1.955404051754344
1187,1.890704295,1.8993354,1.5129975622059495,1.8014886025544667,1.7907473687380069
1188,1.507226961,1.804441,2.0262747653392448,1.8851620940297085,1.9541004279059306
1189,1.917913282,2.0014367,1.6522130600995728,1.931887800145468,2.017983037122767
1190,2.163506983,2.1258938,2.0163791578619903,2.235408265219917,2.234605287956851
1191,2.4998416,2.7810705,2.2227753955542453,2.23180587130844,2.399835986091669
1192,2.032696729,1.8648973,1.5221102719499577,1.9259898503091315,1.9323768449071304
1193,4.826491094,5.260039,4.645897774516236,3.650682159056311,3.1977428414631803
1194,2.549374045,2.4875646,2.50051900006442,2.661270253396534,2.6491075693221853
1195,2.806635782,2.6848724,2.687987546437881,2.8522652448626995,2.745717429712797
1196,4.177996446,4.1271305,3.729727446517338,3.3150810907963284,3.2665623613709625
1197,1.724915304,1.6877075,1.6977587050399574,1.4516407347653992,1.6247481263970345
1198,2.097416973,2.195757,2.4139577590636154,2.276438774839996,2.197465916211082
1199,2.422088515,2.367923,2.257093603829339,2.3756009603718806,2.3224999202554115
1200,2.623909923,2.5375714,2.4691473377365147,2.4385175795321192,2.5237212615521374
1201,2.116996454,1.916712,1.9564208394221496,1.9067146395600811,2.0167737591060906
1202,2.4259357,2.6074498,2.148066509036598,2.4011199867388595,2.4083107202042715
1203,1.587520221,1.7818263,2.328059559937797,1.9604755580392612,2.216948140268457
1204,5.034087394,5.419267,4.810451518044058,4.871001533599412,3.7234431105947494
1205,3.617614632,3.5904875,3.35724674448682,3.0152414379199803,3.517477342676022
1206,1.474650342,1.4389439,1.9834469612660004,1.884438397733433,1.5934052699979617
1207,1.95870424,1.9314675,1.86213393427354,1.815204552065925,1.8588933776381016
1208,1.950001167,2.178807,2.2942061759245362,2.32435566544705,2.183549063057059
1209,3.030403291,3.0712123,3.30439698564918,2.9665158019466857,2.9303632312592627
1210,3.926591083,3.7859817,3.565429381527072,3.5070464611314764,3.3311445119338425
1211,2.620482524,2.4985588,2.120203306968434,2.7189879283251157,2.7204212050691763
1212,1.303821922,1.5575801,1.9153711895352181,1.4897889486528735,1.4042054149410423
1213,2.657434909,2.7073736,2.4573434922879325,2.4640393781688776,2.179230555711412
1214,1.433149703,1.4415486,1.7529260086887517,1.5835471872809095,1.660469652281627
1215,3.056056425,2.6583173,3.1046191261532248,3.025399277570597,3.1561120692968596
1216,1.65771721,1.5317388,1.7256219071081216,1.6609182081356622,1.629674502411906
1217,1.395139936,1.3956599,1.5057362707992188,1.5992854503142078,1.4954667150724394
1218,2.00016717,1.99357,2.06274369132075,1.9306219014677768,1.9003325152269883
1219,2.064371279,2.0078006,1.930496847031862,2.0504126376038996,2.164085442787167
1220,2.211152562,1.9653314,2.3701574512572847,2.370722167925839,2.3113207249373002
1221,2.93940897,2.9086072,2.8754284976948163,2.744061816351006,2.839474086004116
1222,1.928341968,2.1359043,2.0422778912648964,1.9941287742750196,2.0275490418695696
1223,3.448533844,3.384761,3.1100384222646023,3.5858541500721777,3.469072931439623
1224,3.297440963,3.218941,2.442109692297644,2.6621981326759476,2.2902209734132963
1225,2.184308964,2.2834637,2.1808549518930027,2.3111039540279696,2.2841767915926567
1226,2.786055667,3.2642884,2.7825587133512197,2.5167375381279924,2.6859744270183405
1227,2.630962531,2.6192374,2.3310442037669894,2.729983824529938,2.7150217265797085
1228,1.343956389,1.2974596,1.7499038297425593,1.5366121280268663,1.4440019610063017
1229,3.299801378,3.5037873,3.016966356621022,2.929329841391389,2.2930696665110157
1230,1.477604314,1.6722594,1.639213136160682,1.5224525915608478,1.4892106470926945
1231,2.479661671,2.251326,2.28457792108678,2.2658837685420607,2.379589289970055
1232,2.440717384,2.1775048,2.0753344720142928,2.0408888195441035,2.1573615998837443
1233,1.491987405,1.5274541,1.618620910292338,1.448192334657498,1.3924945074162691
1234,3.963226989,4.135971,4.156265417857917,4.411675483432572,4.063422859288737
1235,3.982739656,4.1152487,3.2484864133934566,3.5068858252432724,3.6730537505123864
1236,4.617918512,4.6661415,4.195867322053579,4.606654343489441,4.517980626674238
1237,3.27989498,2.9668055,2.7751396645175994,2.9954627213351936,3.179612070748911
1238,1.201858714,1.2274109,1.496870130652241,1.5812370909578373,1.3020733016990416
1239,1.989182837,2.0647707,1.9272019757224146,1.9833251382245913,1.8888819503019842
1240,2.191822385,1.8199091,1.9854874162943346,1.8631699812265252,1.6210083074483266
1241,1.583143491,1.7293404,2.349499820316692,1.7709275490093948,1.6828351933575991
1242,1.943577195,1.8618238,2.0716125798549565,2.0958577220748036,2.043963290641403
1243,3.389359258,3.196569,3.1113545071200894,2.995880845969341,3.219653915535124
1244,2.76930346,3.023342,2.6450547801476416,2.467423830128213,2.669283297170799
1245,1.59734489,1.8505576,2.2657004140100137,1.8611295662735818,1.983643320600521
1246,5.079958335,5.1060586,4.721065589350733,5.032326125544752,4.979820886258346
1247,1.832245624,1.9949,1.862108649111042,1.8914400743852955,1.8192418259151146
1248,2.547150511,2.514886,2.5845998019605765,2.6462660682842007,2.647075227820044
