,true,train_pre
1410,2.097981398,2.110955879820544
1411,2.12350971,2.104617457913574
1412,1.285968191,1.3310605109346973
1413,4.790050004,4.8389803597786445
1414,1.909528162,1.8999542230144142
1415,2.263349995,2.2921434216467462
1416,2.293405803,2.2754474218463066
1417,2.596594124,2.57670123050606
1418,2.3654435,2.336808740499791
1419,2.947940311,2.9715165330234257
1420,2.294173859,2.2734981190863297
1421,2.186186742,2.1864789554081816
1422,3.812398399,3.789688481525803
1423,2.262540424,2.267417868648824
1424,2.126926507,2.175972712136336
1425,1.234067824,1.273378501496993
1426,1.701948014,1.713266865748561
1427,2.848899491,2.9048391361426793
1428,2.900858505,2.8998499381484075
1429,2.341803253,2.310460165510804
1430,3.232150827,3.2377790803532847
1431,1.255605303,1.2752932152592564
1432,1.961310877,1.9613139598258038
1433,4.746671723,4.762031329247691
1434,1.815943852,1.812122479894849
1435,2.00908515,1.9679116612709637
1436,3.493130101,3.5014555595191275
1437,2.268101448,2.2388069907003514
1438,2.282266829,2.2507503897416266
1439,1.392939505,1.3896667113865395
1440,2.300875033,2.352988265068483
1441,2.222051989,2.2297383170118903
1442,2.907199708,2.8805380318341864
1443,3.041178353,3.0307444338622216
1444,1.911065234,1.9201721457890166
1445,1.253393931,1.2564619266184012
1446,2.381563581,2.4114163051533484
1447,2.704064679,2.692734346732533
1448,2.147678385,2.1346754252973636
1449,3.419931873,3.3838052916320236
1450,2.811951435,2.7899390336338192
1451,1.583587159,1.5658072632391113
1452,2.250196342,2.2364764334344707
1453,2.232931718,2.2405674939790896
1454,4.320568732,4.337700747644416
1455,2.613916404,2.5983714426493787
1456,1.563051438,1.57338076046474
1457,2.401870772,2.4175602926148407
1458,1.447915662,1.479429889181538
1459,2.951216055,2.986772148379203
1460,2.165499324,2.1281639247485598
1461,2.486063205,2.5629366722795246
1462,3.482050276,3.435665575726167
1463,3.501887331,3.5230936402203312
1464,2.281985894,2.250210515404729
1465,1.601249025,1.6187029362961998
1466,2.200702023,2.1882074040496717
1467,2.884412241,2.907821804520573
1468,3.058839005,3.0634570689481873
1469,2.202587853,2.1894073794652216
1470,3.17184342,3.1571965596998464
1471,1.453973071,1.4928988741202787
1472,2.036652457,2.062788476055647
1473,3.335285541,3.3877030569999884
1474,1.963308397,1.9366398321661273
1475,4.378094074,4.350994101985152
1476,2.735416385,2.671551936928519
1477,3.773256494,3.737997064329997
1478,2.137981946,2.1275452572734674
1479,1.931438394,1.9481317412237247
1480,2.127595735,2.130116550924445
1481,1.981099276,1.982013114992778
1482,1.224531464,1.3524855742244444
1483,1.73123903,1.728665376644808
1484,1.680523283,1.6882889795112186
1485,0.973809185,1.012677814312905
1486,2.77262825,2.771623839851578
1487,4.669543352,4.752965207605422
1488,2.810826823,2.8206765348973635
1489,1.146964797,1.1433489877892145
1490,2.753746431,2.7648084672983924
1491,2.389790941,2.402058571135587
1492,3.072257038,3.084736131732279
1493,2.896440982,2.926000803271541
1494,1.540781386,1.522884979439709
1495,1.581721278,1.5362514202612005
1496,4.832720899,4.813334384556668
1497,2.096252666,2.1227804100596765
1498,3.158516339,3.1153831540445
1499,1.279360016,1.2862786796823658
1500,2.269446324,2.2606802976528217
1501,1.626794811,1.6308098071592305
1502,1.860847796,1.8606623485001177
1503,2.061832321,2.049393842107016
1504,1.320940881,1.3113222149826909
1505,2.12781167,2.1145552492569237
1506,4.386168883,4.35529370407223
1507,1.613440099,1.6402564748880626
1508,2.284402135,2.276099307445301
1509,2.698797846,2.6902692229325855
1510,1.624803002,1.623745302292882
1511,2.353734073,2.3505526746595615
1512,1.753892837,1.773342959478145
1513,1.772793892,1.7497664477065247
1514,2.189535473,2.2125378646618716
1515,3.555129011,3.6108603943105977
1516,2.134720619,2.1643316515329767
1517,2.286805641,2.280754089106886
1518,1.985208613,1.9301253597452226
1519,1.778731989,1.768501486147699
1520,2.50065684,2.4706087219946933
1521,2.709984905,2.7086826460052107
1522,2.089736515,2.089556252355293
1523,2.45753897,2.4237853169108936
1524,2.699534221,2.715470837248819
1525,2.271510669,2.283170990025339
1526,1.476952185,1.485772704280741
1527,2.879079815,2.8728116133424018
1528,2.120293155,2.1236443867702652
1529,2.640431744,2.6413656803228602
1530,2.576866495,2.5435383098463227
1531,3.176486769,3.190731525774171
1532,2.742171011,2.752052268174266
1533,2.361162944,2.336273172146899
1534,2.391795741,2.454979030756989
1535,3.166072248,3.118194713778321
1536,3.088070223,3.111451150582424
1537,2.611369215,2.6154824676685307
1538,0.926254226,0.9434991000150281
1539,1.816278478,1.8255866987206213
1540,4.358339117,4.342081704088844
1541,1.279262359,1.2935773763450888
1542,1.723159768,1.7469949678780243
1543,4.619583723,4.56920575837955
1544,2.38466757,2.3947523478662314
1545,5.990015456,5.922894819826438
1546,3.566448584,3.5523352858811807
1547,3.916065695,3.7809466609315354
1548,5.457216962,5.486757569336399
1549,1.689266766,1.6606637542542562
1550,3.659573951,3.7505363493811767
1551,1.534467497,1.5948840735967984
1552,3.908235067,4.006040557156482
1553,2.176644632,2.180653524364957
1554,3.934962797,3.783281354436475
1555,2.876648467,2.9618711492830143
1556,2.032918479,2.0079971189569035
1557,1.803387902,1.7997586893676063
1558,2.262682262,2.2496959729086674
1559,2.45686837,2.4729845217772124
1560,2.052787863,2.0523592937612283
1561,1.687311518,1.69389103094837
1562,2.194989105,2.2148388402510872
1563,2.066004545,2.0654951360396123
1564,2.300852377,2.29754851571166
1565,2.576626724,2.6026374022351524
1566,1.104422742,1.1354940218119478
1567,2.811441222,2.8141794374413656
1568,2.41309053,2.4333449446389728
1569,1.621414571,1.6003047394728684
1570,1.276778826,1.3008812941280765
1571,1.946263067,1.9461541700122267
1572,1.50068952,1.5058903000358472
1573,2.966292662,2.958963434240239
1574,2.132014075,2.1191243202108443
1575,2.927615333,2.960175914694123
1576,1.908648992,1.9010848855608733
1577,3.201548129,3.198176401460343
1578,2.127584801,2.1190354446986195
1579,2.877933146,2.849716575201246
1580,2.712508701,2.701294065763913
1581,2.200362311,2.191324794251902
1582,3.072461294,3.0487063502657623
1583,1.840097536,1.81114610272616
1584,4.337988792,4.280686985012417
1585,2.559792952,2.543826883498079
1586,2.692637054,2.6873403005942356
1587,3.338281147,3.29950615565546
1588,1.734614946,1.7260236946165581
1589,3.475801893,3.470793870008597
1590,3.2178983,3.2461168937257603
1591,1.395022486,1.3995749680484435
1592,3.653769926,3.64844702749645
1593,2.739883518,2.705546057537807
1594,2.685501691,2.606464841756095
1595,3.428037253,3.442098703582894
1596,1.774156425,1.7609896249058783
1597,2.493878211,2.419345729355447
1598,3.876325365,3.879897226056908
1599,2.25066693,2.199538633829562
1600,4.628060569,4.579951065705102
1601,3.178963142,3.1303279480461366
1602,1.63491883,1.655503205307467
1603,1.475698927,1.478132890235954
1604,3.141474063,3.1779097745684526
1605,2.649936276,2.7069360889113607
1606,1.664102869,1.6630558476416109
1607,2.601101579,2.574419287868491
1608,2.40888866,2.4191886179827984
1609,1.30708138,1.333909244593064
1610,2.454421954,2.4308249464341882
1611,1.708621201,1.7108728571011662
1612,2.297614733,2.294353576654049
1613,1.80105229,1.8285873444184246
1614,2.448438345,2.462615889114909
1615,2.846356035,2.834006296854575
1616,1.412178487,1.429440334590357
1617,2.647142073,2.6238136903573612
1618,1.745112399,1.7582321348263636
1619,2.957290179,2.959552529411705
1620,5.190666396,5.190053945966579
1621,2.176439103,2.191030078831838
1622,1.470469295,1.4684681421165948
1623,2.465072438,2.4347445656370272
1624,2.898370792,2.915017128227719
1625,3.466398982,3.3740223216899703
1626,3.393138962,3.400113810610883
1627,3.132981336,3.059995020757672
1628,4.014864814,3.994241329758795
1629,2.455037943,2.4319372476864327
1630,2.318625601,2.34807647920532
1631,2.901874558,2.9384798025060164
1632,1.3586907,1.3662871463537165
1633,1.890246162,1.8981485720397342
1634,2.610932331,2.5946112216795196
1635,1.924781533,1.9129540314237008
1636,5.428302039,5.373184118792876
1637,2.360313536,2.363841328178487
1638,2.766353566,2.80833232991067
1639,2.552870921,2.5497375384813825
1640,2.226116371,2.2213133842257045
1641,1.906171824,1.8869409087327909
1642,2.304943424,2.3013004723260364
1643,3.6703731,3.6594902336226482
1644,1.379355576,1.3859470983529456
1645,1.820487029,1.8311452091119602
1646,1.561632589,1.6098620435186841
1647,2.551263483,2.5567965767279945
1648,2.228446381,2.25045478595396
1649,1.906985936,1.9415493528659729
1650,2.71479851,2.7202364572728004
1651,2.557356325,2.657195333815594
1652,3.984050874,3.998289807597841
1653,3.54696688,3.559440336253585
1654,3.283782305,3.1029887614402574
1655,1.348753876,1.352172712199667
1656,1.490276664,1.4646510990313644
1657,3.544112712,3.5630598437993943
1658,2.479834341,2.501080781795209
1659,2.334703332,2.339362261817221
1660,2.716265585,2.7031713009430027
1661,4.939166741,4.85318338094152
1662,1.667945808,1.6664362536715986
1663,2.314975551,2.296780662789829
1664,1.592222541,1.5477873940241413
1665,1.325614169,1.3255402048014668
1666,4.457662509,4.451377690882264
1667,2.15979223,2.1602775916267998
1668,5.022586144,4.87556922084949
1669,1.983071155,1.9768831261794133
1670,3.15991057,3.1581937647612803
1671,1.829070248,1.8555886145985037
1672,5.230030997,5.242001831600514
1673,1.266713026,1.2643813705695262
1674,5.445221958,5.439841963964017
1675,3.672485778,3.68969722239006
1676,2.261961865,2.27714174449997
1677,2.556096246,2.5585494885691067
1678,2.125097497,2.2018908866790956
1679,2.921737444,2.922819745387773
1680,2.071517642,2.103470425457584
1681,1.654232195,1.6565750464613074
1682,4.217999527,4.129889309797823
1683,2.820848149,2.81960256673493
1684,3.166394063,3.1510946226816134
1685,2.556257928,2.5488722748341752
1686,1.725808816,1.6714309032207364
1687,2.46685334,2.472733210228555
1688,2.833136908,2.8288908847902294
1689,2.045368623,2.076631594214874
1690,4.99831166,4.9438287376998336
1691,2.323883618,2.3153878863026773
1692,1.577879709,1.5296119298574429
1693,1.511010642,1.5181526561951058
1694,1.986201297,1.9934195729667623
1695,1.943944955,1.9424779478858483
1696,2.051513705,2.0808290451119054
1697,2.155716879,2.149102440755316
1698,2.258064491,2.2627580427542395
1699,1.860300922,1.8848744514456426
1700,3.382235264,3.288523389005716
1701,5.063021446,5.12094008052263
1702,2.920811805,2.9035403559404425
1703,1.539614688,1.3859859794201586
1704,2.306278776,2.3221924000404726
1705,1.543296265,1.5350909161239357
1706,2.619481047,2.6221903035281873
1707,2.378934403,2.3626508219384488
1708,2.859554426,2.9085846524420935
1709,2.031773977,2.066662276975447
1710,2.997924321,2.9998798980830044
1711,4.025248502,4.045071207693111
1712,2.188589222,2.1746758609085735
1713,1.748975763,1.758140951226931
1714,2.724688872,2.711081521918316
1715,2.009038376,2.0016988233402726
1716,2.54598247,2.5575939247984714
1717,3.778167995,3.78791257259969
1718,3.683967112,3.6804027218632682
1719,1.991789871,1.9957639858582117
1720,2.427956502,2.450571819632963
1721,2.001308698,2.01933025792487
1722,1.107746345,1.134861972224582
1723,3.733102234,3.808229203789786
1724,3.865450292,3.89271613567269
1725,4.739996238,4.7462538302292465
1726,4.246053554,4.274567748983875
1727,2.985368984,3.0184737170363083
1728,2.510155154,2.4661012194627014
1729,2.289651315,2.3042773399760184
1730,1.567980457,1.5714147835067236
1731,3.322062378,3.295433137801916
1732,3.083044151,3.1121659073351036
1733,2.211995757,2.246352138558261
1734,2.034873621,2.0414115150483525
1735,2.147778402,2.135955499883914
1736,2.513836628,2.5264364844454215
1737,3.12862932,3.1903472802699686
1738,2.950928455,2.9523515349987397
1739,2.027848055,2.0077090401153384
1740,2.594657687,2.5357575798819445
1741,3.974617959,3.944827923317655
1742,3.008753974,3.026842953341529
1743,2.591465309,2.5938180507013198
1744,3.726527838,3.732419052785425
1745,1.842394623,1.8708846292029864
1746,1.742832448,1.7457738307116526
1747,1.167657808,1.0968339298685734
1748,1.778171529,1.7735563986161331
1749,2.322692624,2.3847233033909343
1750,3.556489448,3.594734097593691
1751,1.340322469,1.3209344210922973
1752,3.791160613,3.799467861225553
1753,1.718082541,1.691502903134814
1754,1.909855439,1.9214266178771122
1755,1.540891168,1.5408032235149387
1756,2.860066008,2.898073870851028
1757,1.359666873,1.3391709074240823
1758,1.487756134,1.4847693467575327
1759,2.521343172,2.509051527444552
1760,1.837624309,1.847155921279956
1761,2.376633335,2.3661277848073916
1762,1.474854303,1.4748655731869715
1763,1.702208901,1.727091704650131
1764,1.84991289,1.8791794879695014
1765,2.130624988,2.1541555458086155
1766,1.851872593,1.851487873109814
1767,1.559276564,1.6281105889544383
1768,1.691682306,1.718906914466807
1769,1.860649625,1.8596297358859772
1770,2.15528746,2.0976430374408124
1771,2.862235058,2.879473762261542
1772,2.271408218,2.258926629566886
1773,1.796859673,1.7828342562950306
1774,1.855588066,1.8196306677474618
1775,1.510936235,1.480837743635066
1776,2.563065169,2.475092051020838
1777,3.210259647,3.2865831215708017
1778,1.497333483,1.4910058038948126
1779,2.531962758,2.5732462649784544
1780,2.42781623,2.422226568327463
1781,1.85438413,1.8451871428049835
1782,2.134810983,2.1514392014894796
1783,1.860437833,1.8630566438303207
1784,1.65753771,1.660480421092666
1785,1.67575244,1.6823713263223348
1786,2.4748974,2.4514570657792363
1787,2.201782992,2.209381504783746
1788,1.641834881,1.6429139129471046
1789,1.435141199,1.4561043774377227
1790,2.777442352,2.7629617888816393
1791,2.742490767,2.748595386386299
1792,2.976413261,2.998259929930582
1793,1.837505106,1.8814024320670961
1794,2.373189563,2.3757120718085702
1795,1.949002327,1.9543165705171954
1796,2.029627239,2.0428535662426075
1797,1.902173383,1.9019972730937964
1798,1.385637251,1.381735976660183
1799,1.849580824,1.876812807499224
1800,1.784646952,1.7740247863202152
1801,1.718913907,1.7547827204458748
1802,1.417836912,1.4190760753638898
1803,2.580168114,2.7370906548676075
1804,2.151407225,2.1697881437573323
1805,3.31889582,3.3167199454533045
1806,1.153118743,1.1807303535525653
1807,1.772479031,1.8045464451077187
1808,2.192295,2.208918274219216
1809,2.777671867,2.7797994975583866
1810,1.902574691,1.8879219823118765
1811,3.190859069,3.208239928448878
1812,1.540472964,1.5584944327507586
1813,2.537315273,2.386357899659004
1814,1.940316297,1.9637154184850394
1815,1.190706384,1.1823873254744495
1816,1.911681109,1.8895965586229384
1817,2.245338928,2.253795594154694
1818,2.984386276,2.959209805709618
1819,3.797680628,3.772037396579672
1820,1.748555692,1.7562327398097108
1821,1.744503706,1.7773936773823888
1822,2.0643513,2.0907154229808502
1823,3.028931998,3.008700013584162
1824,2.422539034,2.4328996739587114
1825,1.66676394,1.7080693091110404
1826,1.417407179,1.438754924840917
1827,1.943010205,1.881248691535712
1828,1.632744598,1.6205918811461324
1829,2.475571537,2.496463448857136
1830,2.014432893,2.0063131026797807
1831,1.993498806,1.9749165246491962
1832,1.960641988,1.9859322037338878
1833,3.647399788,3.6404857483117414
1834,2.055126178,2.0436159333184643
1835,1.779114935,1.7816679615531363
1836,1.486353957,1.531557875140482
1837,2.196903968,2.1945980235949083
1838,2.173631993,2.1944687463131656
1839,1.604599435,1.6030613183273825
1840,2.170772005,2.1757031249511916
1841,2.875238976,2.7999022209687703
1842,1.485625457,1.4580120098975105
1843,1.790807599,1.7947018683313056
1844,1.815975032,1.8152992965055599
1845,2.092839901,2.039071802668626
1846,1.204535037,1.1811140006930552
1847,1.617031111,1.6240170180971405
1848,2.578084242,2.5662787710480623
1849,4.051348586,4.067235438348131
1850,2.476150246,2.488358796007175
1851,2.630812162,2.657004611711937
1852,2.108710924,2.1078904547012973
1853,1.830101825,1.8511612793995926
1854,2.126826539,2.2547349802080228
1855,2.315973493,2.279031029530033
1856,1.606842648,1.6003290513635064
1857,1.970893492,1.9738747521196587
1858,1.975575548,2.0238811275963706
1859,1.275998704,1.2468091295380261
1860,2.122295103,2.1363993441924074
1861,2.837795515,2.843867188162595
1862,2.871303039,2.894189331254729
1863,1.908833888,1.9442829627045846
1864,3.911118852,3.9354554789876306
1865,1.324378497,1.3284991982549232
1866,1.758794181,1.7470405059403469
1867,2.034375746,2.0572783593911126
1868,2.833332439,2.804392141438811
1869,2.508308344,2.536775619298214
1870,2.845604938,2.8620191577132355
1871,2.184594429,2.1655375027807375
1872,2.160886517,2.159582452305
1873,3.075020597,3.0816755352662377
1874,1.888497408,1.8859584987210527
1875,2.874286834,2.876074230579884
1876,1.715876377,1.7109455898974095
1877,2.99335489,2.972455132312044
1878,2.890510926,2.876330119460389
1879,3.383266824,3.335557625543301
1880,2.272062181,2.271298005039644
1881,1.689614046,1.6598277395759953
1882,2.527960973,2.532977516294576
1883,1.992928259,1.9880555415453165
1884,2.029499729,2.0633603140803474
1885,2.884247196,2.906497522582492
1886,2.893038182,2.876988160272058
1887,1.661276154,1.668664829662444
1888,1.238486908,1.258244755824849
1889,1.76748991,1.7688541320119515
1890,2.304959969,2.300968271050444
1891,1.965891256,1.9648271730402935
1892,1.559783378,1.5726048150630811
1893,1.163560311,1.1598752124072786
1894,2.342197321,2.2917773656111344
1895,3.378400271,3.380486188027852
1896,2.178806515,2.1667306542271194
1897,1.95042571,1.949381543730107
1898,1.548426273,1.543217976007865
1899,1.196445028,1.1761414632023905
1900,1.887950956,1.859922239690062
1901,1.25571859,1.288238956425018
1902,2.237597185,2.248213291570963
1903,1.993175709,2.028112632287857
1904,4.314775929,4.2706506157158195
1905,1.695979895,1.697016312135192
1906,1.944203393,1.94292192424709
1907,1.475853196,1.488232568137855
1908,1.630674788,1.613830745281327
1909,2.057497185,2.0464169863808923
1910,2.874463263,2.876485723425034
1911,1.30148441,1.362817331658904
1912,1.862416143,1.861454669883273
1913,2.885020663,2.8896078865749906
1914,1.449234959,1.4618793934197674
1915,1.912967743,1.9122794966423375
1916,1.950078407,1.938028191628422
1917,2.899238957,2.8936299611163374
1918,1.79649968,1.7723833996738494
1919,1.065013176,1.078448491225523
1920,1.836998787,1.8392224343326018
1921,2.026340384,2.0833142135910436
1922,1.829984101,1.8617795324730726
1923,3.195904592,3.2157194805710705
1924,3.205307239,3.1976208687042473
1925,1.675044736,1.639977102285021
1926,2.300088003,2.2917944464608317
1927,1.995309769,1.9962352819938554
1928,1.754766118,1.7162721623120138
1929,1.525291053,1.5117118638471114
1930,1.655420753,1.6433435920798185
1931,2.402085909,2.3676032700154415
1932,2.148088271,2.148450654928613
1933,2.196124349,2.1701096235119834
1934,1.723051566,1.7117983416040536
1935,2.209301333,2.2185030899915796
1936,3.263225901,3.2436671221958986
1937,3.097732656,3.0801307841543037
1938,1.823211643,1.8501065275981927
1939,1.646675854,1.636322660559743
1940,2.125021402,2.145641297817859
1941,3.015877582,3.024066864981077
1942,1.963598522,1.9338720237762075
1943,1.426667384,1.429866147011273
1944,2.340458684,2.326436298974418
1945,3.313076619,3.259127003590002
1946,2.144139995,2.1200558093076323
1947,1.62293483,1.625274174684307
1948,1.540109631,1.5424896307060865
1949,2.54707287,2.518018017032305
1950,5.396419055,5.367362969395775
1951,3.004208109,2.989719662466373
1952,4.7873386,4.7195694250698565
1953,1.989523637,1.9991284510175593
1954,2.113413565,2.117755727087633
1955,1.801547588,1.8013552491118816
1956,2.128581479,2.126143496432663
1957,2.950070194,2.931132305454839
1958,2.164441238,2.1169923279076377
1959,1.970877091,1.97876067677061
1960,3.023225995,3.0140736689112115
1961,1.395139936,1.4242843909144614
1962,1.422070871,1.4050129739080937
1963,1.744044744,1.699072708285186
1964,1.431047622,1.4654798032729686
1965,2.156574031,2.166930535015778
1966,2.164847211,2.1718487118179155
1967,1.897593118,1.9117452067033187
1968,1.903644565,1.8805770648958193
1969,1.457930317,1.4680808633204103
1970,2.552542897,2.545492211555144
1971,2.443329737,2.4494677423931317
1972,1.607918024,1.5981185585568458
1973,2.117478523,2.1312275572374655
1974,1.906220449,1.903865429693816
1975,1.601120901,1.6094977285167114
1976,2.054726963,2.0326976210649477
1977,1.565972905,1.5563603235222272
1978,1.695412021,1.6599027373654973
1979,1.574126995,1.5803886334172828
1980,2.204764913,2.1653074766329357
1981,3.634069764,3.6316880329023116
1982,2.532013792,2.516798544474825
1983,2.10516323,2.1074201535177504
1984,1.788887221,1.8277098541330072
1985,2.881594676,2.8668195096912035
1986,1.546384004,1.5407908059249147
1987,2.621200957,2.659440438247299
1988,2.22568654,2.214322694906127
1989,2.186833638,2.1859915106446417
1990,2.132028114,2.121256032873517
1991,2.898610498,2.8900930315139957
1992,1.929126865,1.942489122003313
1993,1.726126152,1.730224985586767
1994,1.426246863,1.4346783840468684
1995,6.937117515,7.022446610555105
1996,4.363601237,4.221710990224752
1997,1.281421746,1.317418296975446
1998,2.305766567,2.5457789033776845
1999,1.470592756,1.463051400711021
2000,2.45243552,2.4201268171218704
2001,1.911738056,1.906777868825954
2002,2.520925548,2.5267170476539027
2003,2.146855163,2.1573469675375354
2004,2.520372161,2.519117493012547
2005,2.159061626,2.188580178790374
2006,2.25454942,2.249476390942022
2007,2.087769605,2.092236289620523
2008,1.670083308,1.685932846565561
2009,1.684797415,1.6975908486935078
2010,2.091267704,2.078234104105422
2011,2.103785722,2.1184032325386197
2012,1.47570411,1.4698655260804463
2013,4.447669577,4.4816534834039485
2014,1.756572402,1.6674515718168907
2015,1.353174792,1.3667037679792435
2016,2.729120303,2.7008449719559686
2017,2.55483226,2.555769741914335
2018,3.349014395,3.355812490587454
2019,1.130894716,1.1064165634344754
2020,1.834747596,1.8760221960696435
2021,2.338907601,2.330566832087738
2022,2.525471114,2.5367291399911767
2023,2.9812771,2.964659557801947
2024,2.543895533,2.543283651114063
2025,1.458158512,1.4492656112111577
2026,5.186245107,5.175433548163754
2027,2.827749115,2.8513376881742873
2028,3.136501889,3.1712881172178977
2029,1.874707495,1.8504014234066557
2030,2.501359466,2.4988492887600064
2031,3.333549706,3.3013437007554316
2032,2.706338996,2.7632708039210097
2033,4.235704011,4.213823452632866
2034,1.692398004,1.7044810734990825
2035,1.512399068,1.5307575150549022
2036,1.385415595,1.3843316319479018
2037,1.984881041,1.9305267297532442
2038,3.215612521,3.200457622794393
2039,2.975066445,2.973696400695621
2040,2.747622633,2.7329054051105226
2041,2.602710945,2.6162765552134637
2042,1.742884134,1.735004044471389
2043,2.008889841,1.9984234688892895
2044,4.195517245,4.138844658418843
2045,1.976127173,1.9771878839805617
2046,3.76391443,3.7969498415212897
2047,4.522199941,4.5055758042264955
2048,1.82378526,1.8226860084820267
2049,2.258286278,2.260406484429556
2050,2.449099354,2.4341882727748625
2051,2.030243415,2.0600820273300724
2052,4.881277028,4.914930023258246
2053,1.602621497,1.6035420217585101
2054,4.962631317,4.966493926503159
2055,3.146281464,3.1774095043028345
2056,3.06177477,3.058792737535004
2057,1.699466553,1.7042156112793367
2058,1.616339651,1.6094588416676288
2059,1.338098021,1.3309828697994464
2060,2.631549032,2.655099463446372
2061,3.719876575,3.723005571760334
2062,1.981745011,1.9881811743472089
2063,1.71063178,1.7086089324666844
2064,1.724783928,1.7241865629504334
2065,1.529612743,1.5542629107036583
2066,4.292154699,4.312929747393557
2067,2.669733306,2.66378718267606
2068,1.417625288,1.3916566499818073
2069,1.988819277,2.0032781662808405
2070,1.949172805,1.9610540809936048
2071,3.826546113,3.754922685757286
2072,2.165251056,2.1394925243369607
2073,2.794425303,2.8030390911073635
2074,2.542878118,2.4754268366230776
2075,3.182524211,3.184967055106019
2076,3.166835503,3.1757469187035965
2077,1.78927917,1.6765865374064353
2078,1.415451922,1.4036280484675183
2079,1.951004092,1.996612046866307
2080,1.394810679,1.3708836983442443
2081,1.555573239,1.5848060726925304
2082,3.545004558,3.491766185047322
2083,1.479738422,1.4657887268727383
2084,1.772810502,1.7743360736452063
2085,1.964510151,1.953987063453818
2086,2.990129206,3.028571925352455
2087,2.957281564,3.012338932284075
2088,3.94229448,3.9424724197957604
2089,3.405462161,3.372257830820311
2090,2.247714739,2.2523132476253838
2091,1.607578628,1.5961822737412503
2092,1.810624186,1.8514057793831016
2093,1.435328255,1.4395239571245493
2094,1.792061422,1.7903808556628447
2095,4.029489294,3.9821707950891
2096,1.82157294,1.821342770607232
2097,2.473095564,2.4998110884794493
2098,2.282589748,2.2889663376794815
2099,1.906923025,1.8878661415942088
2100,2.750218254,2.7388412615324533
2101,2.473285469,2.51792542812792
2102,1.773385962,1.8351780701052736
2103,1.713415114,1.7222810993427822
2104,1.194345205,1.209813129571555
2105,1.739071409,1.7348412785481577
2106,1.786492875,1.7944021208921872
2107,1.361143348,1.3521937724276252
2108,1.677889144,1.7064011964124846
2109,2.346241315,2.3444586763313637
2110,1.636618934,1.635146471904836
2111,2.16107721,2.191082696466073
2112,3.121107424,3.11733314190627
2113,2.324706471,2.3234707010428544
2114,2.121717793,2.1251360082722193
2115,5.201914419,5.166859454128661
2116,2.401017605,2.367776579151893
2117,2.316999461,2.2903022670982676
2118,1.709316005,1.7241881274569244
2119,1.734518447,1.7428329652068666
2120,1.47184694,1.5554735262538044
2121,2.370559828,2.355528930223904
2122,1.917074677,1.9582421955343385
2123,1.324257755,1.3072349419742368
2124,1.635761124,1.634786867827957
2125,1.994098392,2.0072770439125085
2126,1.395139936,1.396722650359799
2127,1.967521097,2.001567502807054
2128,1.796851749,1.7839464374083802
2129,1.920535154,1.9179104804559512
2130,2.298329179,2.284276215546912
2131,2.403004541,2.3825732524214835
2132,2.531690903,2.5349755320947236
2133,1.580540286,1.5882201581657747
2134,1.271767282,1.2682341323882054
2135,1.582469913,1.5748855539009303
2136,1.345736961,1.3481530153880752
2137,2.607395445,2.664688619323783
2138,1.836351126,1.803247528851437
2139,1.519201617,1.5039339911177214
2140,1.818233437,1.6549360010628897
2141,2.548026843,2.545950454344951
2142,1.569488359,1.6035164671255477
2143,1.990335049,2.0155710866448393
2144,2.514485249,2.5043023137518934
2145,1.965960152,1.9763834570984156
2146,2.840210977,2.864770832290057
2147,1.928013774,1.9256229202523227
2148,1.854458734,1.8703624813347912
2149,1.204773581,1.216435368950528
2150,2.50233151,2.5063459644257136
2151,1.666238032,1.6537672617696049
2152,2.548250569,2.563652210775282
2153,2.628816627,2.626285520868513
2154,2.591651065,2.599493884394466
2155,2.291025898,2.3098604025357834
2156,2.087860484,2.0804358126182936
2157,2.013894867,1.9992092283781229
2158,1.814498736,1.8152289726691828
2159,1.502272312,1.4819955659141142
2160,1.477271784,1.4945148100173116
2161,1.603624971,1.6094407403075603
2162,1.927794037,1.928627852137722
2163,1.709758268,1.7294621878814933
2164,1.727143092,1.718295303876289
2165,1.634755162,1.6362954159296723
2166,2.046747141,2.061197500899307
2167,2.455306338,2.4502860665543356
2168,2.937665808,2.912745716699456
2169,2.000641468,2.0056959153138547
2170,2.542301382,2.5839770700591065
2171,1.838016537,1.8568908047046528
2172,2.728163787,2.7073291934835617
2173,2.280123409,2.2788912707850586
2174,1.765334548,1.7806971585790183
2175,1.70867013,1.7213366215010653
2176,1.951590055,1.9546579118817706
2177,1.912766395,2.1020315699278846
2178,1.346840235,1.4028708540862458
2179,1.630528216,1.6326239680188728
2180,2.750263022,2.753469074965991
2181,1.643932767,1.6923356277479602
2182,2.616643528,2.6247119976620032
2183,2.08726856,2.054919491490056
2184,1.884332628,1.8794291164332841
2185,2.509570777,2.5209553982891113
2186,1.354552115,1.3750395144825964
2187,3.515057451,3.53157788548812
2188,1.621843834,1.6441153512762534
2189,1.14692137,1.1458399899469254
2190,2.182214865,2.178225930254729
2191,1.329030546,1.3475637317055826
2192,3.024066031,2.997770930003573
2193,2.376298287,2.383343863406196
2194,1.737388043,1.7050529752344086
2195,1.305329909,1.3109256876024002
2196,1.911338683,1.924025118425944
2197,1.735998948,1.7355880287482723
2198,1.739621514,1.7414661346242528
2199,1.404338726,1.4565962971299633
2200,2.055177337,2.050026631053742
2201,1.834513348,1.8319632382976658
2202,2.634037715,2.6470043345696657
2203,2.242606021,2.2290911683964247
