,cas,smiles,LogLD
3981,80734-02-7,Cl.CC1=C(COC(=O)[C@@H]2N3[C@H](SC2(C)C)[C@H](NC(=O)[C@H](N)C2=CC=CC=C2)C3=O)OC(=O)O1,4.0
3982,85801-02-1,COC1=CC2=C(C=C1)N(C(=O)C1=CC=C(Cl)C=C1)C(C)=C2CC(=O)OC\\C=C(/C)CC\\C=C(/C)CCC=C(C)C,3.22530928172586
3983,88426-33-9,CC(C)(C)C1CCC(CC2=C(O)C(=O)C3=CC=CC=C3C2=O)CC1,3.30102999566398
3984,92-54-6,C1CN(CCN1)C1=CC=CC=C1,2.32221929473391
3985,88069-49-2,Cl.CC1=CC=CC(C)=C1NC(=O)CC12CCCN1CCC2,2.40654018043395
3986,38260-01-4,Cl.Cl.NCCNCCNCCN,3.35888620440586
3987,51-63-8,C[C@H](N)Cc1ccccc1.C[C@H](N)Cc2ccccc2.OS(=O)(=O)O,1.5051499783199
3988,141396-28-3,O.C[C@@H]1CCN([C@H](C1)C(O)=O)C(=O)[C@H](CCCNC(N)=N)NS(=O)(=O)C1=CC=CC2=C1NC[C@H](C)C2,4.17609125905568
3989,46817-91-8,CCOC1=C(OCC2CNCCO2)C=CC=C1,3.30102999566398
3990,101205-02-1,CCCC(=NOCC)C1=C(O)CC(CC1=O)C1CCCSC1,3.59549622182557
3991,101903-30-4,CCC(N(CC1=CC=CO1)C(=O)N1C=CN=C1)C(=O)OCCCC=C,2.99166900737994
3992,106917-52-6,[O-][N+](=O)C1=CC(Cl)=C(NS(=O)(=O)C2=CC(=C(Cl)C=C2)C(F)(F)F)C=C1,2.12057393120585
3993,108-35-0,CCOP(=S)(OCC)OC1=NNC(C)=C1,1.07918124604762
3994,111479-05-1,C[C@@H](OC1=CC=C(OC2=NC3=C(C=C(Cl)C=C3)N=C2)C=C1)C(=O)OCCON=C(C)C,3.69897000433601
3995,1129-41-5,CN=C(O)OC1=CC=CC(C)=C1,2.42813479402878
3996,1333-22-8,[OH-].[OH-].[OH-].[OH-].[OH-].[OH-].[Cu++].[Cu++].[Cu++].[Cu++].[O-]S([O-])(=O)=O,3.39794000867203
3997,13593-08-3,COP(=S)(OC)OC1=NC2=CC=CC=C2N=C1,2.95424250943932
3998,14168-01-5,ClC1CC2C(C1)C1(Cl)C(Cl)=C(Cl)C2(Cl)C1(Cl)Cl,3.69897000433601
3999,1468-37-7,COC(=S)SSC(=S)OC,2.3802112417116
4000,15589-31-8,CC1=C(CC=C)C(=O)CC1OC(=O)C1C(C)(C)C1(C)C,2.2405492482826
4001,15652-38-7,[Cl-].[Br-].C1=CC=C(C=C1)[Sn+](C1=CC=CC=C1)C1=CC=CC=C1.CCCCCCCCCC[P+](C1=CC=CC=C1)(C1=CC=CC=C1)C1=CC=CC=C1,2.84509804001425
4002,1716-09-2,CCOP(=S)(OCC)OC1=CC(C)=C(SC)C=C1,1.14612803567823
4003,17606-31-4,CN(C)C(CSS(=O)(=O)C1=CC=CC=C1)CSS(=O)(=O)C1=CC=CC=C1,3.04336227802112
4004,2088-72-4,CCOC(=O)CSP(=O)(OC)OC,2.5854607295085
4005,2274-67-1,COP(=O)(OC)O\\C(=C/Cl)C1=C(Cl)C=C(Cl)C=C1,1.98900461569853
4006,23031-38-1,CC(C)=CC1C(C(=O)OCC2=CC=C(CC#C)O2)C1(C)C,4.0
4007,2321-53-1,N.C[As](O)(O)=O,2.8750612633917
4008,24151-93-7,CCCOP(=S)(OCCC)SCC(=O)N1CCCCC1C,2.51054501020661
4009,2425-10-07 00:00:00,CNC(=O)OC1=CC(C)=C(C)C=C1,2.46239799789895
4010,24691-80-3,CC1=C(C=CO1)C(=O)NC1=CC=CC=C1,4.11058971029924
4011,25601-84-7,CON(C)C(=O)\\C=C(/C)OP(=O)(OC)OC,0.301029995663981
4012,26087-47-8,CC(C)OP(=O)(OC(C)C)SCC1=CC=CC=C1,2.74036268949424
4013,2633-54-7,CCOP(=S)(OC)OC1=C(Cl)C=C(Cl)C(Cl)=C1,2.49692964807321
4014,2655-14-3,CNC(=O)OC1=CC(C)=CC(C)=C1,2.38916608436453
4015,27223-49-0,CC(C)=CC1C(C(=O)OCC2=C(C)OC(CC#C)=C2)C1(C)C,4.14612803567823
4016,27355-22-2,ClC1=C(Cl)C(Cl)=C(Cl)C2=C1COC2=O,4.30102999566398
4017,27541-88-4,ClC(Cl)C(=O)NC1=C(Cl)C(=O)C2=CC=CC=C2C1=O,4.06818586174616
4018,27605-76-1,C=CCOC1=NS(=O)(=O)C2=CC=CC=C12,3.30749603791321
4019,28217-97-2,CN(C)C(=S)NC1=C(C)C=C(Cl)C=C1,3.39794000867203
4020,299-85-4,COP(=S)(NC(C)C)OC1=C(Cl)C=C(Cl)C=C1,2.43136376415898
4021,32861-85-1,COC1=C(C=CC(OC2=C(Cl)C=C(Cl)C=C2)=C1)[N+]([O-])=O,4.2552725051033
4022,33399-00-7,CCOP(=O)(OCC)OC(=CBr)C1=C(Cl)C=C(Cl)C=C1,1.33041377334919
4023,34205-21-5,CN(C)C(O)=NC1=CC(Cl)=C(C=C1)N1N=C(OC1=O)C(C)(C)C,3.0
4024,34264-24-9,CCCC(=O)N(C)C(=O)OC1=CC(C)=CC(=C1)C(C)C,3.08635983067474
4025,34681-10-2,CNC(=O)ON=C(C)C(C)SC,2.18469143081759
4026,3566-10-07 00:00:00,N.N.SC(S)=NCCN=C(S)S,2.59659709562646
4027,36335-67-8,CCOP(=S)(NC(C)CC)OC1=C(C=CC(C)=C1)[N+]([O-])=O,2.79934054945358
4028,36519-00-3,CCOP(=O)(Oc1ccc(Cl)cc1Cl)Oc2ccc(Cl)cc2Cl,3.79239168949825
4029,37248-47-8,OC[C@H]1C[C@H](N[C@H]2C=C(CO)[C@@H](O)[C@H](O)[C@H]2O)[C@H](O)[C@@H](O)[C@@H]1O[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O,4.30102999566398
4030,3766-81-2,CCC(C)C1=CC=CC=C1OC(=O)NC,2.54406804435027
4031,37893-02-0,FC(F)(F)\\N=C1/S\\C(=N/C2=CC=CC=C2)N(/C/1=N/C(F)(F)F)C1=CC=CC=C1,3.3324384599156
4032,38524-82-2,CCCSP(=O)(OCC)OC1=C(Cl)C=C(Cl)C=C1Cl,2.17897694729316
4033,38527-91-2,CCCSP(=O)(OCC)OC1=C(Cl)C=C(Cl)C=C1,2.5051499783199
4034,3942-54-9,CNC(=O)OC1=CC=CC=C1Cl,2.81157500587059
4035,40626-35-5,CCCSP(=O)(OCC)OC1=CC=CC=C1,2.46982201597816
4036,41205-21-4,FC1=CC=C(C=C1)N1C(=O)C(Cl)=C(Cl)C1=O,4.17609125905568
4037,4234-79-1,CCOC(=O)CCC(=O)CC1(O)C2(Cl)C3(Cl)C4(Cl)C5(Cl)C(Cl)(C2(Cl)C3(Cl)C5(Cl)Cl)C14Cl,2.3802112417116
4038,42609-73-4,CN(C(O)=NC(C)(C)C1=CC=CC=C1)C1=CC=CC=C1,3.78746047451841
4039,4301-50-2,FCCOC(=O)CC1=CC=C(C=C1)C1=CC=CC=C1,0.778151250383643
4040,50512-35-1,CC(C)OC(=O)C(C(=O)OC(C)C)=C1SCCS1,3.07554696139253
4041,50563-36-5,COCCN(C(=O)CCl)C1=C(C)C=CC=C1C,3.20411998265592
4042,51218-49-6,CCCOCCN(C(=O)CCl)C1=C(CC)C=CC=C1CC,3.3424226808222
4043,51528-03-1,CCCN(CCC)C1=C(C=C(C=C1[N+]([O-])=O)S(=O)(=O)N=S(C)C)[N+]([O-])=O,3.30102999566398
4044,51594-83-3,[O-][N+](=O)C1=CC=C(NC(=O)OCC2=CN=CC=C2)C=C1,1.14612803567823
4045,5221-49-8,CCOP(=S)(OCC)OC1=NC(=NC(C)=C1)N(C)C,2.09691001300805
4046,52570-16-8,CC(OC1=CC2=CC=CC=C2C=C1)C(O)=NC1=CC=CC=C1,4.17609125905568
4047,52888-80-9,CCCN(CCC)C(=O)SCC1=CC=CC=C1,3.26007138798507
4048,54406-48-3,CC\\C=C(/C)C(OC(=O)C1C(C=C(C)C)C1(C)C)C#C,3.22530928172586
4049,54460-46-7,CCCCCCCCCCCCCCCCOC(=O)C1CC1,4.08635983067474
4050,56073-07-5,OC1=C(C2CC(CC3=CC=CC=C23)C2=CC=C(C=C2)C2=CC=CC=C2)C(=O)OC2=CC=CC=C12,-0.167491087293763
4051,572-48-5,CCOP(=S)(OCC)OC1=CC=C2C3=C(CCCC3)C(=O)OC2=C1,1.82607480270082
4052,57369-32-1,O=C1CCC2=C3N1CCC3=CC=C2,2.50650503240487
4053,58011-68-0,CN1N=C(C)C(C(=O)C2=C(Cl)C=C(Cl)C=C2)=C1OS(=O)(=O)C1=CC=C(C)C=C1,3.98000337158374
4054,5827-05-04 00:00:00,CCS(=O)CSP(=S)(OC(C)C)OC(C)C,1.39794000867203
4055,5836-73-7,SC(=N)NN=NC1=CC(Cl)=C(Cl)C=C1,0.0
4056,5903-13-9,CN(C(=O)CF)C1=CC=CC2=CC=CC=C12,1.82607480270082
4057,61432-55-1,CC(C)(SC(=O)N1CCCCC1)C1=CC=CC=C1,2.97589113640179
4058,61676-87-7,CN1C=CSC1=NC1=C(C)C=C(C)C=C1,2.86033800657099
4059,62610-77-9,COC(=O)C(\\C)=C\\OP(=S)(OC)OC,2.83122969386706
4060,62850-32-2,CN(C)C(=O)SCCCCOC1=CC=CC=C1,3.06069784035361
4061,62865-36-5,CC1=C(Cl)C=C(C=C1Cl)C1=NN=C(O)C=C1,4.07918124604762
4062,63935-38-6,CCOC1=CC=C(C=C1)C1(CC1(Cl)Cl)C(=O)OC(C#N)C1=CC(OC2=CC=CC=C2)=CC=C1,3.69897000433601
4063,64249-01-0,COP(=S)(OC)SCC(=O)N(C(C)C)C1=CC=C(Cl)C=C1,2.67394199863408
4064,66952-49-6,CN=C(O)SC1=CC=C(OS(C)(=O)=O)C=C1,2.04921802267018
4065,67129-08-2,CC1=CC=CC(C)=C1N(CN1C=CC=N1)C(=O)CCl,3.0
4066,67306-00-7,CC(CN1CCCCC1)CC1=CC=C(C=C1)C(C)(C)C,3.16046853111903
4067,68505-69-1,CCS(=O)(=O)OC1=CC2=C(OCC2(C)C)C=C1,3.3077099234048
4068,68523-18-2,CC1(C)C(C=C(Cl)Cl)C1C(=O)OC(C#N)C1=NC(OC2=CC=CC=C2)=CC=C1,2.66275783168157
4069,71561-11-0,CN1N=C(C)C(C(=O)C2=C(Cl)C=C(Cl)C=C2)=C1OCC(=O)C1=CC=CC=C1,3.21590181320403
4070,71697-59-1,CC1(C)[C@H](C=C(Cl)Cl)[C@H]1C(=O)O[C@H](C#N)c2cccc(Oc3ccccc3)c2,3.69897000433601
4071,7286-69-3,CCNC1=NC(NC(C)CC)=NC(Cl)=N1,3.47712125471966
4072,7292-16-2,CCCOP(=O)(OCCC)OC1=CC=C(SC)C=C1,1.78532983501076
4073,73250-68-7,CN(C(=O)COC1=NC2=CC=CC=C2S1)C1=CC=CC=C1,3.69897000433601
4074,74070-46-5,NC1=C(C=CC(OC2=CC=CC=C2)=C1Cl)[N+]([O-])=O,3.81291335664285
4075,74712-19-9,CC(C)(C)C(Br)C(O)=NC(C)(C)C1=CC=CC=C1,3.69897000433601
4076,75736-33-3,[H][C@](CC1=C(Cl)C=C(Cl)C=C1)([C@@H](O)C(C)(C)C)N1C=NC=N1,3.60205999132796
4077,7778-44-1,[Ca++].[Ca++].[Ca++].[O-][As]([O-])([O-])=O.[O-][As]([O-])([O-])=O,1.30102999566398
4078,79510-48-8,COC1=NC(C)=NC(N1)=NC(O)=NS(=O)(=O)C1=CC=CC=C1C(O)=O,3.69897000433601
4079,82211-24-3,OC(C1=CC=CC=C1)C1=C(NC(=O)C2=CC=NC=C2)C=CC(Cl)=C1,4.17609125905568
4080,82692-44-2,CN1N=C(C)C(C(=O)C2=C(Cl)C(C)=C(Cl)C=C2)=C1OCC(=O)C1=CC=C(C)C=C1,4.17609125905568
4081,83130-01-2,CCOC(=O)CCN(CC1=CC=CC=C1)SN(C)C(=O)O\\N=C(\\C)SC,2.51851393987788
4082,83733-82-8,CCCC(=O)N(CSP(=S)(OC)OC)C1=CC=CC=C1Cl,1.59106460702649
4083,85785-20-2,CCN(C(C)C(C)C)C(=O)SCC1=CC=CC=C1,3.30102999566398
4084,87310-56-3,CCC1=CC=CC(CC)=C1N(COC\\C=C/C)C(=O)CCl,3.21218760440395
4085,88678-67-5,COC1=CC=CC(=N1)N(C)C(=S)OC1=CC=CC(=C1)C(C)(C)C,3.69897000433601
4086,89269-64-7,C\\C(=N\\NC1=NC(C)=CC(C)=N1)C1=CC=CC=C1C,2.72015930340595
4087,90035-08-8,OC1=C(C2CC(CC3=CC=CC=C23)C2=CC=C(OCC3=CC=C(C=C3)C(F)(F)F)C=C2)C(=O)OC2=CC=CC=C12,-0.602059991327962
4088,950-10-7,CCOP(=O)(OCC)N=C1SCC(C)S1,0.954242509439324
4089,96525-23-4,CNC1=C(C(=O)C(O1)C1=CC=CC=C1)C1=CC(=CC=C1)C(F)(F)F,2.69897000433601
4090,71048-99-2,[Na+].C[C@H](NC(=O)[C@H](C)NC(=O)[C@@H](N)CCP(C)(O)=O)C([O-])=O,2.42813479402878
4091,1005-93-2,CCC12COP(=O)(OC1)OC2,0.488550716500444
4092,10443-70-6,CCOC(=O)CCCOC1=C(C)C=C(Cl)C=C1,3.15228834438305
4093,1249-84-9,Cl.Cl.CN(C)CCCN(C)[C@H]1CC[C@H]2[C@@H]3CC=C4C[C@@H](O)CC[C@]4(C)[C@H]3CC[C@]12C,2.67209785793571
4094,126-94-3,[Ca++].CCC[As]([O-])([O-])=O,2.55022835305509
4095,1432-14-0,OCCNCCO.CC(OC1=C(C)C=C(Cl)C=C1)C(O)=O,3.02530586526477
4096,151-38-2,COCC[Hg]OC(C)=O,1.39794000867203
4097,15263-52-2,Cl.CN(C)C(CSC(N)=O)CSC(N)=O,2.39794000867203
4098,20405-19-0,OCCNCCO.CC1=C(OCC(O)=O)C=CC(Cl)=C1,2.90308998699194
4099,2588-06-09 00:00:00,CCOP(=O)(OCC)SCS(=O)(=O)CC,-0.301029995663981
4100,2961-68-4,[K+].OC1=C(Br)C=C(C=C1Br)C#N,2.11394335230683
4101,298-01-1,COC(=O)\C=C(/C)\OP(=O)(OC)OC,0.477121254719662
4102,3309-87-3,COP(=O)(OC)SC1=CC=C(Cl)C=C1,2.0
4103,3344-12-05 00:00:00,CCOC(=O)CC(SP(=O)(OC)SC)C(=O)OCC,2.05307844348341
4104,34490-93-2,[Na+].CC(=O)CC(C1=CC=CO1)C1=C([O-])C2=C(OC1=O)C=CC=C2,2.60205999132796
4105,4095-45-8,N1C2=C(C=CC=C2)[As](O[As]2C3=C(NC4=C2C=CC=C4)C=CC=C3)C2=C1C=CC=C2,1.91907809237607
4106,4154-35-2,CCC[Sn](CCC)(CCC)OC(=O)C(C)=C,2.07188200730612
4107,4482-55-7,OC(=O)C(Cl)(Cl)Cl.CN(C)C(=O)NC1=CC=CC=C1,3.60205999132796
4108,5251-79-6,[NH4+].[O-]C(=O)CONC(=O)C1=CC=CC=C1,3.39794000867203
4109,5902-85-2,NCCO.S=C1NC2=C(S1)C=CC=C2,2.80002935924413
4110,6379-37-9,C[As](O)(O)=O.CCCCCCCCN,2.77815125038364
4111,66827-38-1,CC(C)C(C(=O)OC(C#N)C1=CC=C(OC2=CC=CC=C2)C=C1)C1=CC=C(Cl)C=C1,2.65417654187796
4112,6814-58-0,CC1=C(C(Cl)=NN1)[N+]([O-])=O,2.54406804435027
4113,866-82-0,[Cu++].[Cu++].[O-]C(=O)CC([O-])(CC([O-])=O)C([O-])=O,3.19865708695442
4114,89784-60-1,CCCSP(=O)(OCC)OC1=CN(N=C1)C1=CC=C(Cl)C=C1,2.3747483460101
4115,93697-74-6,CCOC(=O)C1=C(N(C)N=C1)S(=O)(=O)NC(=O)NC1=NC(OC)=CC(OC)=N1,3.69897000433601
4116,17455-13-9,C1COCCOCCOCCOCCOCCO1,2.72015930340595
4117,2615-15-8,OCCOCCOCCOCCOCCOCCO,4.5051499783199
4118,25679-28-1,COc1ccc(\C=C/C)cc1,2.17609125905568
4119,642-15-9,CCCCCC[C@@H]1[C@@H](OC(=O)CC(C)C)[C@H](C)OC(=O)[C@@H](NC(=O)C2=CC=CC(NC=O)=C2O)[C@@H](C)OC1=O,3.16702179579025
4120,2430-22-0,CC(C)CCCCCCO,3.47421626407625
4121,1068-22-0,[NH4+].CCOP([S-])(=S)OCC,3.89762709129044
4122,2413-38-9,Cl.Cl.OCCN1CCN(CCC=C2C3=C(SC4=C2C=C(C=C4)C(F)(F)F)C=CC=C3)CC1,2.89817648349767
4123,56-17-7,Cl.Cl.NCCSSCCN,2.95230800966212
4124,65-22-5,Cl.CC1=C(O)C(C=O)=C(CO)C=N1,3.3324384599156
4125,66-77-3,O=CC1=C2C=CC=CC2=CC=C1,2.82412583391654
4126,67-92-5,Cl.CCN(CC)CCOC(=O)C1(CCCCC1)C1CCCCC1,3.11058971029924
4127,75-81-0,ClC(Cl)(Br)CBr,2.31175386105575
4128,78-71-7,ClCC1(CCl)COC1,2.77815125038364
4129,78-99-9,CCC(Cl)Cl,3.81291335664285
4130,1980-11-05 00:00:00,CN(N=O)S(=O)(=O)C1=CC=C(C)C=C1,3.43136376415898
4131,82-48-4,OS(=O)(=O)c1cccc2C(=O)c3cccc(c3C(=O)c12)S(=O)(=O)O,3.27184160653649
4132,83-64-7,NC1=C2C(O)=CC=CC2=C(C=C1)S(O)(=O)=O,3.79309160017658
4133,84-89-9,NC1=C2C=CC=C(C2=CC=C1)S(O)(=O)=O,3.69897000433601
4134,85-52-9,OC(=O)C1=C(C=CC=C1)C(=O)C1=CC=CC=C1,3.66275783168157
4135,86-52-2,ClCC1=C2C=CC=CC2=CC=C1,2.94939000664491
4136,88-62-0,Cc1ccc(c(N)c1)S(=O)(=O)O,3.92839585225671
4137,89-84-9,CC(=O)C1=C(O)C=C(O)C=C1,3.45178643552429
4138,91-01-0,OC(C1=CC=CC=C1)C1=CC=CC=C1,3.69897000433601
4139,91-99-6,CC1=CC=CC(=C1)N(CCO)CCO,3.49136169383427
4140,92-16-0,COC1=C(NC(=O)CC(=O)C2=CC=CC=C2)C=CC=C1,3.20411998265592
4141,92-50-2,CCN(CCO)C1=CC=CC=C1,3.21484384804769
4142,92-53-5,C1CN(CCO1)C1=CC=CC=C1,2.96848294855393
4143,1993-09-04 00:00:00,OC(=O)C1=CC=C2C=CC=CC2=C1,3.65321251377534
4144,93-90-3,CN(CCO)C1=CC=CC=C1,3.45178643552429
4145,95-26-1,CC1=NC2=CC(C)=CC=C2S1,2.98091193777684
4146,95-30-7,CCN(CC)C(=S)SC1=NC2=CC=CC=C2S1,3.77815125038364
4147,96-53-7,S=C1NCCS1,2.47712125471966
4148,96-66-2,CC1=CC(SC2=CC(=C(O)C(C)=C2)C(C)(C)C)=CC(=C1O)C(C)(C)C,3.80208925788173
4149,96-99-1,OC(=O)C1=CC=C(Cl)C(=C1)[N+]([O-])=O,3.4983105537896
4150,1997-05-02 00:00:00,OC(=O)C1=C(O)C=CC(=C1)S(O)(=O)=O,3.26717172840301
4151,97-51-8,OC1=C(C=O)C=C(C=C1)[N+]([O-])=O,2.90254677931399
4152,98-60-2,ClC1=CC=C(C=C1)S(Cl)(=O)=O,3.62838893005031
4153,98-80-6,OB(O)C1=CC=CC=C1,2.86923171973097
4154,98-89-5,OC(=O)C1CCCCC1,3.51388318561109
4155,1999-11-06 00:00:00,OC(=O)C1=CC(=O)NC(O)=C1,3.5051499783199
4156,100-17-4,COC1=CC=C(C=C1)[N+]([O-])=O,3.36172783601759
4157,100-60-7,CNC1CCCCC1,2.60205999132796
4158,100-68-5,CSC1=CC=CC=C1,2.94987770403687
4159,100-87-8,OS(=O)(=O)CC1=CC=CC=C1,3.0
4160,101-50-8,NC1=C(C=C(C=C1)N=NC1=CC=C(C=C1)S(O)(=O)=O)S(O)(=O)=O,4.17026171539495
4161,101-76-8,ClC1=CC=C(CC2=CC=C(Cl)C=C2)C=C1,3.0
4162,102-04-5,O=C(CC1=CC=CC=C1)CC1=CC=CC=C1,3.30102999566398
4163,102-17-0,COC1=CC=C(COC(=O)CC2=CC=CC=C2)C=C1,3.69897000433601
4164,102-83-0,CCCCN(CCCC)CCCN,2.91381385238371
4165,102-84-1,C=CCOP(OCC=C)OCC=C,2.25042000230889
4166,103-18-4,NC1=CC=C(C=C1)N=NC1=CC=C(O)C=C1,3.29003461136251
4167,104-19-8,CN(C)CCN1CCN(C)CC1,3.10167835102796
4168,104-60-9,CCCCCCCC\\C=C/CCCCCCCC(=O)O[Hg]C1=CC=CC=C1,1.68484536164441
4169,104-62-1,O=COCCC1=CC=CC=C1,3.50785587169583
4170,104-78-9,CCN(CC)CCCN,2.74036268949424
4171,105-82-8,CCCOC(C)OCCC,3.69897000433601
4172,106-34-3,OC1=CC=C(O)C=C1.O=C1C=CC(=O)C=C1,2.35218251811136
4173,106-73-0,CCCCCCC(=O)OC,3.69897000433601
4174,107-59-5,CC(C)(C)OC(=O)CCl,2.57978359661681
4175,109-15-9,CCCCCCCCOC(=O)C(C)C,3.69897000433601
4176,110-68-9,CCCCNC,2.6232492903979
4177,110-74-7,CCCOC=O,3.59988307207368
4178,111-19-3,ClC(=O)CCCCCCCCC(=O)Cl,2.60205999132796
4179,111-45-5,OCCOCC=C,3.48429983934678
4180,111-61-5,CCCCCCCCCCCCCCCCCC(=O)OCC,3.69897000433601
4181,111-75-1,CCCCNCCO,3.06069784035361
4182,112-32-3,CCCCCCCCOC=O,3.69897000433601
4183,112-43-6,OCCCCCCCCCC=C,3.69897000433601
4184,112-58-3,CCCCCCOCCCCCC,4.48995847942483
4185,112-98-1,CCCCOCCOCCOCCOCCOCCCC,3.81291335664285
4186,115-69-5,CC(N)(CO)CO,4.23044892137827
4187,117-14-6,OS(=O)(=O)c1cccc2C(=O)c3c(cccc3S(=O)(=O)O)C(=O)c12,3.37235958252432
4188,117-34-0,OC(=O)C(C1=CC=CC=C1)C1=CC=CC=C1,3.74350976472843
4189,118-03-6,NC1=CC2=C(C=C(C=C2C=C1S(O)(=O)=O)S(O)(=O)=O)S(O)(=O)=O,4.11394335230683
4190,118-33-2,NC1=CC2=CC(=CC(=C2C=C1)S(O)(=O)=O)S(O)(=O)=O,3.30102999566398
4191,119-67-5,OC(=O)C1=C(C=O)C=CC=C1,3.8750612633917
4192,119-72-2,NC1=CC(=C(C=CC2=C(C=C(C=C2)[N+]([O-])=O)S(O)(=O)=O)C=C1)S(O)(=O)=O,4.15228834438305
4193,122-43-0,CCCCOC(=O)CC1=CC=CC=C1,3.69897000433601
4194,122-56-5,CCCCB(CCCC)CCCC,3.05115252244738
4195,122-98-5,OCCNC1=CC=CC=C1,3.34830486304816
4196,123-08-0,OC1=CC=C(C=O)C=C1,3.35218251811136
4197,123-43-3,OC(=O)CS(O)(=O)=O,3.4996870826184
4198,126-39-6,CCC1(C)OCCO1,3.41980214951793
4199,127-57-1,[Na+].NC1=CC=C(C=C1)S(=O)(=O)[N-]C1=CC=CC=N1,3.47625179600703
4200,127-82-2,[Zn++].OC1=CC=C(C=C1)S([O-])(=O)=O.OC1=CC=C(C=C1)S([O-])(=O)=O,3.2552725051033
4201,128-53-0,CCN1C(=O)C=CC1=O,1.39794000867203
4202,128-79-0,O=C(NC1=CC=C(NC2=C3C(=O)C4=CC=CC=C4C(=O)C3=C(NC(=O)C3=CC=CC=C3)C=C2)C2=C1C(=O)C1=CC=CC=C1C2=O)C1=CC=CC=C1,4.28555730900777
4203,128-97-2,OC(=O)C1=CC=C(C(O)=O)C2=C(C=CC(C(O)=O)=C12)C(O)=O,3.8750612633917
4204,131-27-1,NC1=CC2=C(C=CC=C2C(=C1)S(O)(=O)=O)S(O)(=O)=O,4.05690485133647
4205,136-80-1,CC1=C(NCCO)C=CC=C1,3.3424226808222
4206,136-81-2,CCCCCc1ccccc1O,2.84509804001425
4207,140-26-1,CC(C)CC(=O)OCCC1=CC=CC=C1,3.79379038469081
4208,140-27-2,CC(C)CC(=O)OCC=CC1=CC=CC=C1,3.69897000433601
4209,140-76-1,CC1=CC=C(C=C)C=N1,0.113943352306836
4210,140-82-9,CCN(CC)CCOCCO,0.397000918007695
4211,141-30-0,ClC1=CC=C(Cl)N=N1,1.69897000433601
4212,142-88-1,C1CNCCN1.OC(=O)CCCCC(O)=O,3.89762709129044
4213,143-66-8,[Na+].C1=CC=C(C=C1)[B-](C1=CC=CC=C1)(C1=CC=CC=C1)C1=CC=CC=C1,2.45939248775923
4214,156-87-6,NCCCO,3.44389792331124
4215,257-07-8,O1C2=C(C=CC=C2)C=NC2=C1C=CC=C2,2.75050839485134
4216,260-94-6,C1=CC2=CC3=CC=CC=C3N=C2C=C1,3.30102999566398
4217,275-51-4,c1ccc2cccc2cc1,3.60205999132796
4218,288-13-1,N1C=CC=N1,3.00432137378264
4219,294-93-9,C1COCCOCCOCCO1,3.45178643552429
4220,320-50-3,FC(F)(F)c1cc(Cl)ccc1Cl,3.67082823364678
4221,327-92-4,[O-][N+](=O)C1=CC(=C(F)C=C1F)[N+]([O-])=O,1.69897000433601
4222,334-56-5,CCCCCCCCCCF,0.698970004336018
4223,363-72-4,FC1=CC(F)=C(F)C(F)=C1F,3.30102999566398
4224,371-47-1,[Na+].[Na+].[O-]C(=O)\C=C/C(=O)[O-],3.52891670027765
4225,375-01-9,OCC(F)(F)C(F)(F)C(F)(F)F,3.55990662503611
4226,376-18-1,OCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)F,3.64345267648618
4227,376-90-9,OCC(F)(F)C(F)(F)C(F)(F)CO,3.25042000230889
4228,424-40-8,CCOC(=O)C(F)(F)C(F)(F)C(F)(F)C(=O)OCC,3.69897000433601
4229,447-14-3,FC(F)=C(F)C1=CC=CC=C1,3.39794000867203
4230,488-23-3,CC1=CC=C(C)C(C)=C1C,3.80672250307618
4231,491-37-2,O=C1CCOC2=CC=CC=C12,3.42275394130134
4232,497-26-7,CC1OCCO1,3.46239799789895
4233,498-67-9,FC(Cl)(Cl)C1=CC=CC=C1,2.65321251377534
4234,503-87-7,O=C1CNC(=S)N1,2.6232492903979
4235,504-15-4,Cc1cc(O)cc(O)c1,2.92634244662565
4236,505-66-8,C1CNCCNC1,3.45178643552429
4237,513-44-0,CC(C)CS,3.85539799665406
4238,535-77-3,CC(C)C1=CC(C)=CC=C1,3.47275644931721
4239,538-07-8,CCN(CCCl)CCCl,0.397940008672037
4240,538-65-8,CCCCOC(=O)C=CC1=CC=CC=C1,3.69897000433601
4241,541-25-3,ClC=C[As](Cl)Cl,1.69897000433601
4242,541-28-6,CC(C)CCI,3.15350998930083
4243,554-14-3,CC1=CC=CS1,3.5051499783199
4244,556-56-9,ICC=C,1.0
4245,556-64-9,CSC#N,1.77815125038364
4246,557-40-4,C=CCOCC=C,2.5051499783199
4247,558-25-8,CS(F)(=O)=O,0.301029995663981
4248,558-30-5,CC1(C)CO1,3.5899496013257
4249,563-54-2,CC(Cl)=CCl,3.30102999566398
4250,584-02-1,CCC(O)CC,3.27184160653649
4251,589-59-3,CC(C)COC(=O)CC(C)C,3.69897000433601
4252,589-93-5,CC1=CC=C(C)N=C1,2.90308998699194
4253,591-50-4,IC1=CC=CC=C1,3.24278980947867
4254,591-60-6,CCCCOC(=O)CC(C)=O,4.05153839051532
4255,591-64-0,[Ca++].CC(=O)CCC([O-])=O.CC(=O)CCC([O-])=O,3.78816837114116
4256,592-04-1,N#C[Hg]C#N,1.41497334797081
4257,592-85-8,[Hg++].[S-]C#N.[S-]C#N,1.66275783168157
